position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
66,UCWBXgQRmKHOXwIyJmRC0cCg,"Clube de Programação e Robótica da ESAL","O clube de robótica AEAL pretende despertar nos alunos o gosto pelas engenharias, através de atividades de construção e programação de robôs.",2016-06-06T13:45:10Z,,PT,40304,159,105,https://yt3.ggpht.com/e9onP4PkFKN_LlAxaj_I1VgqGa1WCg8lr58S7rQh74yr6Se7-BOZ2LQtZTfpnbaa3d6zzxmLWQ=s800-c-k-c0x00ffffff-no-rj,Clube|Robótica|Robotics,"Hobby|Technology|Lifestyle (parent topic)"
67,UC3rXF3QZdggEBUMgz1DgpEQ,"Programação Jesus é o Caminho ",,2025-07-22T22:27:09.459891Z,,,766,71,6,https://yt3.ggpht.com/OruUapXEMrM64240Bmeqyadu3FZ5mh4IWvGJ99hBC1vMZ5tvbgh4K-vJ4KP678-oHf3a-M71=s800-c-k-c0x00ffffff-no-rj,,"Society (parent topic)|Religion"
68,UCLchXzm5K44lsprjAfnyvGQ,"Empieza A Programar","Empieza A Programar es un canal de VideoTutoriales para aprender a programar desde 0. ¡Animate a aprender a programar y a adentrarte en la profesión del futuro!",2013-09-15T16:22:00Z,,ES,10484661,102000,146,https://yt3.ggpht.com/ytc/AIdro_k0I5w2j0tX2Yy-idnN71F7eumNGWYwyQJzgzBjV8h0NA=s800-c-k-c0x00ffffff-no-rj,"Informatica|Programacion|Programar|Lenguajes|C++|printf|Aprende|Aprender|Juegos|programacion|programar|Java|Eclipse|Depurar|Empieza A Programar|Programar Programacion|Hola Mundo|Computer Programming (Professional Field)|Dev C++","Lifestyle (parent topic)|Knowledge|Technology"
69,UC-7TVZ9yNWzWA4iRW5umbjw,"Prof. Diego Pinho - Programação","💻 Ensinar programação vai muito além do que simplesmente mostrar o código. Olá! Eu sou o professor Diego Pinho, desenvolvedor fullstack e educador especialista no ensino de programação (para todas as idades). Se você é uma pessoa curiosa e tem muita vontade aprender, está no lugar certo! Neste canal você encontrará de tudo: front-end, back-end, banco de dados, arquitetura... e um pouco dos meus gostos pessoais, como desenvolvimento de jogos, bugigangas tecnológicas, robótica e muito mais. Meu propósito é unir a tecnologia e a educação por um futuro melhor para todos. Que tal se juntar a esta missão? ❤️ Deseja entrar em contato? Mande uma mensagem para: contato@diegopinho.com.br ",2017-05-24T01:42:01Z,,BR,357826,4220,131,https://yt3.ggpht.com/_xeGB9IW92a_rSTK6Nj7mfTwNpQfQOKeQ-CU2mfblvKgmJWUmYAf-k6KbqGs7eR0H2PMBb3K=s800-c-k-c0x00ffffff-no-rj,"tecnologia|programação|javascript|desenvolvimento web|aulas de programação|professor diego pinho","Knowledge|Technology|Lifestyle (parent topic)"
70,UCu2sbfQt3mRTEofUpG9jTlg,PROGRAMAÇÃO,"PROGRAMAÇÃO EM C++, PROGRAMAÇÃO EM JAVA C++",2017-04-11T11:49:49Z,,,18228,114,13,https://yt3.ggpht.com/ytc/AIdro_nylpcM1fN0alJ-LtN_5BzJfaGAvnyK9neiELDoRuM=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
71,UCvjy8AzL86LRiOueGbXdOQQ,"Programação & Dev Games: C/C++ Unreal e Blueprints","Sou o professor Marcos Pacheco e estudo Unreal Engine desde 2010. Este canal é dedicado a programação com linguagem, C e C++ e desenvolvimento de Games com a Unreal Engine utilizando Blueprints e também C++. Meus cursos na Udemy: Já são mais de 27 mil alunos! 👉Aprendendo programação básica e avançada com Linguagem C++ https://www.udemy.com/course/cmaismaisbasico/?referralCode=956A556D144A0F4D36EC Aprendendo a Programar Games com C++ e a Unreal Engine 👉https://www.udemy.com/course/programacaonaue4/?referralCode=F755702A7A947CA8159A Aprendendo Programação do Zero ao Código com a Linguagem C 👉 https://www.udemy.com/course/aprendendo-programacao-do-zero-ao-codigo-com-a-linguagem-c/ Criando Seu Primeiro Game Com Unreal Engine e Blueprints 👉https://www.udemy.com/course/curso-de-game-com-unreal-engine-4/?referralCode=E9C1E1D81528381E6364 Criando um Game Avançado com Unreal Engine e Blueprints 👉https://www.udemy.com/course/unreal-4-blueprints-criando-o-game-swat-combat-street-war/ ",2011-10-17T17:02:34Z,,BR,187672,2880,125,https://yt3.ggpht.com/g1fHaN9HEPN6clAU5wDVb1OnrDuUR2BPuj5_5tfcdLyIyfBccC4u-Anb-vsMNr-v9LWsJNDIsg=s800-c-k-c0x00ffffff-no-rj,"Programação|C++|blueprints|UE5|Desenvolver Games do zero|unreal engine 5|programação com Blueprints|tutorial C++|linguagem C|Programação com C|Curso C|Curso programação C|Curso Grátis C|Curso Grátis C++|Curso Games|Curso de Desenvolvimento de Games|Curso de Jogos|Curso de Desenvolvimento de Jogos|Curso de Linguagem C++|Curso de Linguagem de programação C|Curso de Linguagem de Programação C++|Curso Grátis Programação|Curso Unreal Engine 5|unreal engine C++","Action game|Technology|Knowledge|Gaming (parent topic)|Lifestyle (parent topic)"
72,UCkfWGvOAQRkS9wVnIynbV9A,"Evandro Teruel - Programação na veia","Aprenda de maneira fácil e descomplicada programação de computadores e utilização de ferramentas para desenvolvimento de aplicações de todos os tipos",2017-10-20T13:46:56Z,,BR,134180,2560,57,https://yt3.ggpht.com/HSDoS6sri6IoL7OHLWnOQ7HjZedDgKUCbUaPeg5KBpS9NCosQazllQ2ZZ8_ZQ87CGtPCw6nR_34=s800-c-k-c0x00ffffff-no-rj,"Java|html|css|javascript|java web|programação de computadores|aprenda a programar|programar computadores|curso de java|aulas de java|desenvolvimento de sites|desenvolver sites|criar sites","Lifestyle (parent topic)|Knowledge|Technology"
73,UCV6JuChoCo3f9HKw9oF8TUA,"Zero Bugs - Programação em Tutorial",,2020-11-23T18:17:17.434808Z,,BR,598737,7770,17,https://yt3.ggpht.com/ytc/AIdro_lyROMHmD-XffEJtf2_mNWH7NjxVg7scd6OJdV5f0JkOw=s800-c-k-c0x00ffffff-no-rj,programacao|tutorial|curso|php|html|css|javascript|mysql|programar|programador|exemplo,"Knowledge|Technology|Lifestyle (parent topic)"
74,UCYPEDl1hlHlRPycIetrffZA,"Maratona de Programação da SBC - Final João Pessoa",,2024-08-31T20:22:57.629637Z,,,51,1,2,https://yt3.ggpht.com/wJGPjQHpfXAaf3cVsiLUKFJl0-tH3dlnOwG9ixdDbBJ0mMm_471jrb2ehdi7dNP_ZjzvFmAZ=s800-c-k-c0x00ffffff-no-rj,,Knowledge
75,UCYe-qV12CP64BewDy2-BY5A,"PROGRAMAÇÃO LINEAR & INTEIRA",,2020-10-08T14:29:48.529133Z,,,16357,274,46,https://yt3.ggpht.com/ytc/AIdro_mVKzrI4U-OgXsyqWf2qLxTRh9Dlcpy57slqs_a2gEIMw=s800-c-k-c0x00ffffff-no-rj,,Knowledge
76,UCen2zvFtEwsRXReUKySt2MA,"Daniel Carneiro | Programação & Carreira Tech","DEV no exterior ajudando programadores a crescerem e conquistarem seu primeiro emprego 🚀 🔔 Inscreva-se para ficar por dentro de todo o conteúdo! 📩 Tem uma dúvida? Comenta em algum vídeo que eu te respondo e te ajudo! ✨ Quer acompanhamento personalizado? Me chama no linkedin, instagram, sinal de fumaça e vem conhecer minha mentoria individual! 💼 Parcerias? danielcarneirotech@outlook.com Um grande abraço e sucesso para nós 🚀🐏 ",2025-04-05T10:24:33.012075Z,pt,BR,107690,2720,192,https://yt3.ggpht.com/n0rNQW_l5Daly8qQUtZkPXoY5C0BGxuAcspzkPZqe_Wp__HtWQYz0tkP5uxPH1UN55bSwZoM=s800-c-k-c0x00ffffff-no-rj,"danielcarneirodev|javascript|reactjs|sql|fullstac|daniel carneiro|como aprender programação|estudar programação|como conseguir emprego TI|virar programador|como ser programador|conseguir estágio programador|estágio TI|faculdade de programação|lógica de programação|desenvolvedor remoto|trabalho no exterior|dev na gringa|programador iniciante|primeiro emprego TI|carreira programação|quanto ganha programador|bootcamp programação|c sharp|como ser desenvolvedor","Lifestyle (parent topic)|Knowledge|Technology"
77,UCrs4j9P2lN-XnLKXUf5utTg,"Hallison Paz - Matemática e Programação","Olá, me chamo Hallison Paz e criei este espaço para estudo, reflexão e diversão com a matemática e a programação de computadores*. Muita gente acha que matemática é sobre contas e números, mas isto não é verdade. A matemática é sobre a busca pela verdade, ou melhor, é sobre encontrar verdades coerentes com as nossas premissas! Da mesma forma, programação não é e nunca foi sobre código! Programar é se comunicar, é dar instruções para uma máquina de maneira não ambígua. Com matemática e programação, conseguiremos criar, visualizar e até interagir com o que chamam de ""real"" e também as nossas ideias mais loucas e abstratas! Também sou co-fundador do canal Programação Dinâmica (https://youtube.com/@pgdinamica), onde você encontra conteúdos mais focados em inteligência artificial, ciência de dados e desenvolvimento de software. *Confesso que computação seria mais adequado para aquilo que apresento, mas no mundo atual o marketing também é importante ;) ",2023-03-23T03:48:39.572281Z,,BR,4446,1580,19,https://yt3.ggpht.com/gnExwobzR_EyxCo58oIX6epLXQZXqArdk9EMLUaD9T_G1rDUjq1WPa3kRLeoHGYfIaZ9gPsj=s800-c-k-c0x00ffffff-no-rj,"matemática|programação|ciência|computação|algoritmos|impa|aprendizado de máquina|inteligência artificial|matemática aplicada|linguagem julia|matemática e programação|Hallison Paz|ciência da computação|computação gráfica|machine learning|deep learning|ciência e tecnologia|visão computacional",Knowledge
78,UCzLjXMwCPPsCoUcQeYOg3BA,"Programação Prática","Programação de forma simples, clara e prática. ",2019-01-04T23:19:04Z,,BR,272073,5930,185,https://yt3.ggpht.com/ytc/AIdro_lj7cdk2uclhwxxMAKf0vxm1He1YVnOZOeefa6I0RbLaw=s800-c-k-c0x00ffffff-no-rj,"Programação|C#|Telegram|Udemy|Cursos de Programação|Linguagens de Programação|Cursos de C#","Technology|Knowledge|Lifestyle (parent topic)"
79,UCHz86w4OXOtOl6u5720tmdA,"Aline Borges | Misturando arte e programação","👩‍💻 Software Engineer Criatividade com Impressão 3D e programação ",2012-10-27T23:54:03Z,,,33940,142,40,https://yt3.ggpht.com/nxPkmZMyrQVLIcjiKDVqG3b-4tZLYJWOBHj_Osn4Mtp3fe0pKJVyebS8E5dSW3W6dh_wTLL6=s800-c-k-c0x00ffffff-no-rj,,"Hobby|Lifestyle (parent topic)|Technology"
80,UCYwqmH34EVwLrlw8KWP6CPg,"FioriNET | Programação SAP ABAP S/4HANA BTP Fiori","FioriNET é um canal para onde te ajudo a dominar O SAP FIORI e ter segurança para atuar em projetos S/4HANA SAP Fiori é a nova experiência do usuário dos Sistemas SAP. Juntos vamos formar uma comunidade de programadores SAP capacitados para a nova geração de tecnologias! ""SAP ABAP, Fiori e S/4HANA são marcas registradas da empresa SAP AG. FioriNET é uma iniciativa particular baseada no conteúdo da Comunidade SAP."" Pelo programador e consultor SAP, Cristiano Santos. ",2020-07-08T11:03:43.130093Z,,BR,409964,9810,546,https://yt3.ggpht.com/zPhjqwSbHaL8pjGkXCTbJeP2IX7CEQ_yj2NKCRV8e04pWs2XqnGBSaRWwFQEhjFi70On9GCD=s800-c-k-c0x00ffffff-no-rj,"sap fiori hana fabio dezan ovly pagoti marssel vilaça sapianos abap","Lifestyle (parent topic)|Knowledge|Technology"
81,UCzzbfOEj0r71M0nrohAbv5w,"Introdução a Programação","Canal para streaming das aulas do curso de Introdução a Programação para desenvolvimento de pessoal da UFRJ.",2020-09-21T15:35:41.800612Z,,,608,27,9,https://yt3.ggpht.com/ytc/AIdro_mTFRvBsovuaxSXQ-NYPPli2jDQZ03auQ_Ux_yoCjc=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
82,UCBUkB6cLIqfQadXu3IIRrzg,"Coude Escola Técnica de Programação","🔥 Bem-vindo ao canal oficial da COUDE! Aqui, a gente acelera seu futuro em programação – seja você um adolescente descobrindo sua primeira profissão, um pai investindo no filho ou um adulto em transição de carreira. O QUE VOCÊ VAI ENCONTRAR AQUI: 💻 Aulas presenciais e EAD (do zero ao avançado). 🚀 Dicas reais de mercado (como entrar na área sem faculdade). 🛠️ Projetos da vida real (desenvolvidos pelos alunos da nossa agência júnior). 🎤 Depoimentos de quem saiu do ensino médio direto para uma carreira de desenvolvedor. 📌 NOSSO DIFERENCIAL: ✅ Aulas 100% práticas (nada de teoria inútil). ✅ Suporte durante a semana no Discord (tire dúvidas com professores e alunos). ✅ Agência júnior (projetos de clientes reais!). 📲 QUER MAIS? 👉 WhatsApp: (75) 99109-2747 (só chamar ""QUERO SER DEV"") 🌍 Site: www.coude.com.br 🔔 SE INSCREVA E ATIVE O SININHO para transformar horas no celular em dinheiro no bolso! #AntesDeSerFrontOuBackSejaCoude ",2023-05-17T00:03:06.722952Z,,BR,6505,46,34,https://yt3.ggpht.com/N1sXdh_I1NWFMFGSesc8xGTDaAD2YC6SMxSV1jcqxj_oIOrcoaGbgnXikl8GhFW9CzOj0In_=s800-c-k-c0x00ffffff-no-rj,"programação|python|php|mysql|sql|java|flutter|flutterflow|nocode|lowcode|html|css|javascript|js|node|nodejs|react|golang|coude|code|C++|C#|TypeScript|Go|Ruby|Swift|Rust|Algoritmo|logica|vscode|back end|front end|aprender programação|curso de programação|curso presencial de programação|curso de python|curso de java|video aula de java|video aula de python|video aula de php|video aula de golang|react native|codigo fonte|logica de programação|como aprender a programar","Technology|Knowledge|Lifestyle (parent topic)"
83,UC3EvXIdgUt6yiqAfKJJXM7g,"Programação com Dart e Flutter","Aulas de programação utilizando a linguagem Dart e o framework Flutter.",2025-06-03T16:05:26.634021Z,,,295,25,7,https://yt3.ggpht.com/qmJpRsUOStn5zLIbL5zJ6zZgsEIfTmZsQSB9ZTqgriPO9nICrDKBcQa01h7rMlF852_BEHV79vI=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
84,UCbEe1xd5LA-YHmDUSYsTv1w,"Sabb | Aprenda Programação ","🤓 | Venha aprender um pouquinho mais desse mercado 🚀 | Toda semana um conteúdo novo 👨‍💻 | Dicas para programar, viver e sorrir ",2021-05-31T02:17:00.997841Z,,,5107,199,48,https://yt3.ggpht.com/wUxfQhQVbq5xUeVXQJdryZzpeWasqbR2XA-VXYJSAqn-Cr0spm67k3Gvdv-t65xqxpDRjlgrjQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
85,UCW91C2Vbu-bBUvxSwXfrwsQ,"Mr IAgo - IA e Programação","Aprenda Inteligência Artificial e Programação com IA, você aprenderá tudo sobre como usar inteligência artificial (IA) para te ajudar em diversas situações do seu dia a dia. Dicas, novidades, tutoriais, notícias, e muito mais desse universo de Inteligência Artificial. Seja você um profissional, estudante ou apenas curioso, todos podem se beneficiar de aprender a usar as ferramentas de i.a e ficar por dentro das novidades e avanços dessas tecnologias de I.A (Inteligência Artificial). #inteligenciaartificial #chatgpt #midjourney #stablediffusion #openia #claude #cursorai #ia #inteligênciaartificial #python #programação ",2023-02-04T04:54:07.494485Z,,BR,59624,1930,52,https://yt3.ggpht.com/tJgv8OUKYSUuvaTfjqTOWPKLha6cys9W1QgCjbQR883T_a59Uxx6KMk9-s2XtZMT3I-k9Od6Psk=s800-c-k-c0x00ffffff-no-rj,"chatgpt|midjourney|i.a|a.i|gpt|gpt3|gpt3.5|gpt4|bluewillow|chatsonic|notionai|#inteligenciaartificial|#midjourney|#dalle2|#stablediffusion|#chatgpt|dalle|dalle2|stablediffusion|ia|claude|Inteligência artificial|artificial inteligence|new bing|chat gpt|notion ai|inteligencia artificial|bing ai|ia bing|bing ia|bing chatgpt|google bard|claude ai|cursor ai|v0 ai|ai copilot|programação com ia","Technology|Knowledge|Lifestyle (parent topic)"
86,UCguIwvRWfqe-6dr7MdsUwpg,"Prisma - Linguagem de programação",,2019-05-06T22:38:45Z,,,191,8,2,https://yt3.ggpht.com/ytc/AIdro_nWypGY2W8FxEYvw1mhIKrsQpj2ZVi9g9m6EqkPyC8=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
87,UC_RTYDdrv-rtJKHtLxr-uXA,"Programação com Osvaldo Luvango","Um portal de programação",2020-02-07T22:52:01.614558Z,,DE,2224,52,38,https://yt3.ggpht.com/ytc/AIdro_nRECIJf-sU_mbhzfHCJ0dEUHnF9agCHVnmOOqDAK_PZA=s800-c-k-c0x00ffffff-no-rj,Angola|Luanda,"Technology|Knowledge|Lifestyle (parent topic)"
88,UCqQcvDjKi3PP9q1li9nXAIg,"Programação Online","Aprenda a como trabalhar com as poderosas linguagens de desenvolvimento de site. Neste canal você encontrará cursos e aulas sobre html, xhtml, css, css3, javascript, jquery e java. Está procurando cursos para aumentar o teu potencial ou mesmo cursos que te ajudem a aprimorar suas habilidades? Conheça agora a Render Cursos Online e Pegue seu Cupom de Desconto: http://bit.ly/programacaoWeb",2015-03-11T13:10:16Z,,,54217,499,284,https://yt3.ggpht.com/ytc/AIdro_mZkIDA17ysDq92Tc4h5TSkV6czFKRVGIDaG1xySokTNA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
89,UCfYrK5JU5EznsnK3wQE7iIg,"TV Aparecida","Com audiência que cresce a cada dia, a TV APARECIDA se destaca entre as 14 maiores redes de televisão do Brasil, segundo a ANATEL. Em nossa programação, celebramos a fé nos conteúdos religiosos e oferecemos uma programação diversificada, com programas culturais, educativos, jornalísticos, esportivos, musicais, femininos, filmes e desenhos infantis, demonstrando nosso cuidado e parceria com a família brasileira.",2008-04-06T19:35:52Z,,BR,748142967,4580000,39889,https://yt3.ggpht.com/pEnoVH4c6LyxCZjia4dUfrr_XYS0SykHtBUELIQ54oSIctan7l150lzvJ2BcnYcAaacoRx6O90U=s800-c-k-c0x00ffffff-no-rj,"CULINÁRIA|ARTESANATO|SERTANEJO|TV APARECIDA|NOSSA SENHORA APARECIDA|CANAL RELIGIOSO|TERRA DA PADROEIRA|TERÇO DE APARECIDA|PADRE ANTONIO MARIA|ORAÇÃO PELA MANHÃ|TERÇO MARIANO|VIDA RELIGIOSA|VIDA EM CRISTO|VIDA SAUDÁVEL|KLÉBER OLIVEIRA|CONTEÚDO PARA FAMÍLIAS|PE. ANTONIO MARIA|RECEITAS SALGADAS|RECEITAS DOCES|MODA CAIPIRA|SUCESSOS SERTANEJO|APARECIDA AO VIVO","Society (parent topic)|TV shows|Religion|Lifestyle (parent topic)"
90,UCBnVVIrMDbbEBqZcz8kx_Gg,"Programação - Oficina do Hardware",,2025-05-14T19:08:34.846732Z,,,93,1,1,https://yt3.ggpht.com/-q5BzBINAwvIjpAN17ewPGgK6RCuHHdDU8Uf0qKyAv0XO4UOIjMerzfwSAiJEvA0BlYX02yVoA=s800-c-k-c0x00ffffff-no-rj,,
91,UC81WtAV2w1hst4gU9UFp3VA,"Dev Seravali | Programação","👩‍💻 Dev Seravali – Da Pedagogia ao Código! Oi! Eu sou a Aline, criadora do Dev Seravali. Formada em Pedagogia e em transição de carreira para o universo da programação, criei este canal para compartilhar minha jornada como futura Dev Full Stack. 🚀 Aqui você vai encontrar: • Tutoriais de HTML, CSS, JavaScript e projetos práticos • Bastidores dos meus estudos e aprendizados • Dicas para quem está começando na área tech • Conteúdos sobre transição de carreira e motivação • Projetos inspirados em animes e criatividade no código 📌 Se você também está começando na programação ou quer fazer a virada de chave na sua carreira, vem comigo! 💻 Meus projetos: github.com/devseravali contato: devseravali@gmail.com ",2025-03-14T22:54:07.797622Z,,BR,36747,196,160,https://yt3.ggpht.com/tYOEkle8RkulSSoZBBRoFYzKIGc45MMjzPMB7DH8r4mHtC55_CGznwdzHhQqfUrCVLfC4nzw=s800-c-k-c0x00ffffff-no-rj,"programação|front-end|html|css|javascript|git|github|projetos|portfólio|responsivo|desenvolvimento web|full stack|dev iniciante|dicas dev|criar sites|tutorial html|tutorial css|tutorial javascript|animações css|lógica programação|jornada dev|estudando programação|produtividade dev|programar do zero","Technology|Lifestyle (parent topic)|Knowledge"
92,UC0nFEdTLvOOKi8sJpkkCMfw,"Lições de Programação","Aprenda programação, algoritmos e estruturas de dados com as aulas do professor Gilson Filho.",2023-02-06T06:48:57.651522Z,,,2847,59,18,https://yt3.ggpht.com/4gs_ldPV3OUnfnPxiTm3XI-0qa7MqrYn8Us23z5efeqH-nrOidm7EQfWJBZGP1rrCu6-F85mxg=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
93,UCM5GKZiTtDLL7VP0eCP1xmw,"Diu Explika | Programação e Tecnologia","💻 Bem-vindo ao canal Diu Explika, o espaço onde a programação é explicada de forma simples, prática e divertida! Aqui você aprende JavaScript, HTML, CSS e lógica de programação com vídeos curtos, diretos e cheios de exemplos reais. 🚀 Toda semana novos vídeos sobre: Conceitos de programação do zero Dicas para desenvolvedores iniciantes Projetos práticos e curiosidades da área tech ⚙️ Meu objetivo é mostrar que qualquer pessoa pode aprender a programar, desde que comece do jeito certo. 🔔 Inscreva-se e aprenda algo novo toda semana! 📱 Me siga também no Instagram @diuexplika para ver dicas curtas e bastidores. ",2022-10-24T02:28:29.547189Z,,,31471,54,25,https://yt3.ggpht.com/NLSf9_mnVFIbM_RRHATN5ZG83ek7zd9MlhJHJKEBRPQZhaRaEYi0drnOM76xOd3kkiiEl7JPvVk=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
94,UCkh10MW5pKUCYGVhsPzTKFQ,"Programação Hoje","Programação de Hoje para Canais Abertos e TV por Assinatura. Programação Hoje - Confira a grade de programação de hoje dos principais Canais Abertos ou de TV por Assinatura (NET, SKY, Oi TV, Vivo TV e Claro TV). Acesse: http://www.programacaodehoje.ninja",2016-05-28T02:56:59Z,,,132104,946,9,https://yt3.ggpht.com/ytc/AIdro_kZxgnh-aXjkSCcnpqM06cHCui1IOzA3iWkHR2pg7Y=s800-c-k-c0x00ffffff-no-rj,Programação|de|Hoje,"TV shows|Entertainment (parent topic)"
95,UCVnsb3povaaaNCqWK-PtDVw,"Curta Programação",,2024-02-14T14:16:22.969648Z,,,334,14,8,https://yt3.ggpht.com/2HnQO3V44j8UuALmfdNcW-Fb0upHSKKFfQMFdAgUkiLMrsGQ01o2wOJ8dT8xOPenbGozzPhGyw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
96,UCgejj38kzwDB0DygPi1YKug,"Aulas de Programação","Canal destinado aos alunos de programação",2020-02-15T19:00:19.177003Z,,,423,1,39,https://yt3.ggpht.com/ytc/AIdro_kUaLSQpGqTl8YALf4uyesZVQNaCP9EUUcO8YJixgI=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
97,UC3fMFGP20ME90a_nnyG3tdQ,"PROGRAMAÇÃO PARA INICIANTES","Passar conhecimento de forma fácil",2017-05-24T23:52:03Z,,BR,218735,2810,74,https://yt3.ggpht.com/ytc/AIdro_kjwfwqOe0XynSvbz9Tn2dVvJ4pZSYtmV52oxQUrdk_pg=s800-c-k-c0x00ffffff-no-rj,"java|html|python|javascript|android|programação|programação para iniciante","Technology|Knowledge|Lifestyle (parent topic)"
98,UC8TOtY_oE5785_2bp4Oyh4w,"SHARKCODERS - Programação e robótica para crianças","ESCOLA DE PROGRAMAÇÃO, JOGOS E ROBÓTICA PARA CRIANÇAS E ADOLESCENTES",2017-08-04T22:10:09Z,,,9247,144,6,https://yt3.ggpht.com/ytc/AIdro_l-4l-jj4I25eBwsZPtboSvV9S0iNoUp6MKOjiBdbYOfQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
99,UC2Owt_dnWTqnU7ubBr0QjBg,"Programação de Computadores",,2025-11-02T22:37:29.369801Z,,,453,9,16,https://yt3.ggpht.com/cLQGkk0gJpZ2TfcBELjnpHs97FQThMWah7K1M55DQCNLYLmFtTfQYRgoqq__hATQdKW6Pg_xAg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
100,UCbtbZV1-GMypcn4hb7xwZRg,"Programação - Cultural Lei Aldir Blanc Poá","Página dedicada exclusivamente para assuntos pertinentes a Lei Aldir Blanc na cidade de Poá/SP de auxilio a setores de cultura.",2020-12-10T14:00:50.160212Z,,BR,24282,571,248,https://yt3.ggpht.com/ytc/AIdro_k6E7N-tDox5-8zc1lurZxP9q6iaK6W7FnIS9-IfEkORw=s800-c-k-c0x00ffffff-no-rj,,"Entertainment (parent topic)|Music (parent topic)|Lifestyle (parent topic)|Hobby|Performing arts"
101,UCnScMlzmZ1QlVhwProXNwag,"Desprogramando - Programação Descomplicada","O canal tem como objetivo ensinar programação de uma forma dinâmica e descontraída.",2016-11-20T19:05:35Z,,,494,5,10,https://yt3.ggpht.com/ytc/AIdro_m-7JABKHU4fDEDq5NE59NHeGXyYR4uJQzkBrfMyZkHjg=s800-c-k-c0x00ffffff-no-rj,Programação|computação,"Technology|Knowledge|Lifestyle (parent topic)"
102,UCjSfVizAc0KND2Au_Zl3R9A,"Programação . Libras","Canal focado em programação básica em libras",2019-07-28T12:31:53Z,,,1303,39,8,https://yt3.ggpht.com/ytc/AIdro_kU4Z5UfSjYOT_mRh1nlQKyIa5h3ikJoVIlkpzuniomZQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
103,UCjkGxpWmZp9nRK0_0NZogjw,"Curso de Programação","Curso de Programação é Marcelo Ribeiro de Oliveira Mello - Bacharel em Ciência da Computação, Programador desde 1999, mestrando em Modelagem Computacional, professor universitário e concursado federal cargo de programador no TRE-TO. Se você procura uma carreira na área de desenvolvimento de software, seja privada seja pública, análise de currículo, construção de portfólio, se inscreva no meu canal do telegram de mentoria gratuito em: https://t.me/MentorTADS Me adicione no instagram: https://www.instagram.com/marcelo.oliveira100/",2014-06-07T21:22:32Z,,BR,561190,12900,8,https://yt3.ggpht.com/ytc/AIdro_l3tJm5AAdaXZfOGAD4s-m-aa6WKrYDTwPMhMkBWnJL-kg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
104,UCj043RRIkRF0z7ZR_ApVHMw,"ARG - Programação e Edição","Dicas e Tutoriais sobre rádio e TV. Automação para emissoras de rádio e montagem de vídeos para TV e internet. ",2022-03-22T11:51:42.633848Z,,BR,2688,45,19,https://yt3.ggpht.com/8E6GA9IUwuVWM8XpEw_1fY-Wswt8hRsmdKCqZi-jlvj689_Bx4idWa6Me8ZUXBz_kDiZMA44O50=s800-c-k-c0x00ffffff-no-rj,,"Jazz|Music (parent topic)|Electronic music"
105,UCBZfGQbn5WV4A7DuS_JDtXQ,"Solucionando Programação",,2020-07-05T14:56:42.967381Z,,,9105,88,31,https://yt3.ggpht.com/ytc/AIdro_nu0_zrOLGlmrUXYUe9L9rwNpNHrJgj25zDshHUfivFlQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
106,UCH9jlvEbHQqdFsVD0T7ZwSg,"Damel Programação de Matrizes","Damel Bordados ",2014-05-04T17:09:19Z,,,67217,789,12,https://yt3.ggpht.com/ds9PQCrkk1oJTugTJVfdEfF7_wg_GP1Sy8V2KRnN21W_NDu88SLFijytIHqp34FVWbp2uxoZ4ig=s800-c-k-c0x00ffffff-no-rj,artesanato,"Fashion|Hobby|Lifestyle (parent topic)"
107,UCQABiH9yZTHiRX6vc5aJSWA,"Programação Para todos",,2022-04-12T23:03:59.679835Z,,,141,6,9,https://yt3.ggpht.com/1B3EfqcY9DcTcxTR1W66je5u-iMH_ktPOQ7InpTerVQUvzfQH1N77mSe4v-X9TG2wFNmyP2NOLI=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
