position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
69,UCpVgCJxSbtFRIFFbeUfFlxw,"Lars' C# WorkShop","This channel is about C#.NET. I have been a .Net developer since it was in beta. I am putting videos up to help out other C# developers that are learning. I have literally touched just about every topic in .NET Beginners will learn to be a proficient and effective C# developers. Intermediate developers will learn things about Visual Studio and C# that they wished they knew 5 years ago. Senior Developers will learn how to build frameworks and complete projects faster enabling them to move on to the role of product owner or solution architect. All application will be written using the MS Tech Stack So if you are ready to talk the talk and walk the walk with someone who has been in this industry for 48 years, then grab a video and let's get started! ",2024-01-30T00:32:00.808405Z,,US,313,12,22,https://yt3.ggpht.com/egC00gWBBvZJpa2aOuGvELT1tgAyqw84JNUBRkVFf5l6TYYn3tEA4upfXEBeJKXSctbFy0J-Bw=s800-c-k-c0x00ffffff-no-rj,"c#|Blazor|.NET|JWT|Async|Learning|Muli-threading|JSON Web Token|#larsCsharpWorkshop #thurmanDesignCompany #VisualStudio #CSharp #DotNet","Technology|Knowledge|Lifestyle (parent topic)"
70,UC4bhTFTk4ouavMpFUsivtAA,"C# Demos",,2011-04-09T14:59:11Z,,,0,5040,0,https://yt3.ggpht.com/ytc/AIdro_mgX-QfjP7M2pdOGfQPSXwT4IaNk9OtXh_fDyN5rn_41g=s800-c-k-c0x00ffffff-no-rj,C#|Programming|development|code|Java|Tutorials|gaming|call|of|duty,"Technology|Knowledge|Lifestyle (parent topic)"
71,UC9ji1Yn5v0wLJwluEEebzFg,"C#... Programming",,2013-12-31T14:26:23Z,,AL,77,19,1,https://yt3.ggpht.com/157OgCGCDQtqj1tFwxVqjxC8Is1g-G2-kkZZyMVEui7bPJgVTG8MKkA4XIYMbVIGWGzQiaDB=s800-c-k-c0x00ffffff-no-rj,,
72,UCvpf6uVD_gJ7pkEDkKTd9lA,"Toasty C#",,2023-07-27T12:35:59.036029Z,,,82535,894,30,https://yt3.ggpht.com/n7QLELEIWtdYbPycjDwXJ-Rxwc83hdhGYYKNYgSpLPXh4aJP7fgyr-Kwaq9JoiJlhWt4jQ7E=s800-c-k-c0x00ffffff-no-rj,"gtag|mods|modding|toasty|vr|toastyvr|toastvr|mods|modding|gorilla tag|gtag mod|mod menu|gorilla tag ghost|ghost trolling|gtag ghost|ghost sighting|gorilla tag mod menu|gtag mod menu|gorilla tag ghost sightings|gtag ghost sightings|gtag ghosts|gorilla tag ghosts|vr modding|gtag modding|gorilla tag modding|gorilla tag mods|gtag mods|toasty menu|toasty menu v5|toasty menu v3|toast gtag|toast gorilla tag","Role-playing video game|Action-adventure game|Gaming (parent topic)|Action game"
73,UCl9qFuVGItH1E0ToWy2f13Q,"Современное программирование на C#","Современное программирование на языке C#. Фронтенд - кроссплатформенная разработка нативных мобильных приложений, веб-приложения на react + next.js. Бэкенд - веб-приложения на ASP.NET. ",2023-02-11T12:22:40.58594Z,ru,,2160,35,4,https://yt3.ggpht.com/kLEoKjBxA7tDwpRroH7dbhsc7X1aMdBVahRGJCrd9nEWl1IZsvouvWteQiBUImHPZ1WtjlBzecQ=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
74,UC2Bgz0etoFX1U8pmmLWfNrg,"C# guide",,2017-11-02T05:57:03Z,,,310,1,2,https://yt3.ggpht.com/ytc/AIdro_mToxzsJ4MSjELpR3PmdNsWUIIpnn6JwHJv8T-yqEsZYg=s800-c-k-c0x00ffffff-no-rj,c#|ASP.NET|Tutorials|.net,"Knowledge|Technology|Lifestyle (parent topic)"
75,UCl3aNd0vw_gVczx-sda4GzA,"C# eLearning","Welcome to the ""C# eLearning"". In this Channel you'll Learn New concepts of Material Designing in Visual C# in Windows form Application You'll learn How to Design Modern Desktop applications using the concept of flat designing in Visual Studio. also you also learn sql queries,stored procedure and lot more. So Please Subscribe this channel for More videos. https://www.youtube.com/channel/UCl3aNd0vw_gVczx-sda4GzA",2013-08-23T12:23:25Z,,PK,183985,2040,82,https://yt3.ggpht.com/ytc/AIdro_lEKMORXVD75Sbrth6k5kQuhFZZotfWLu857prl9yX9Hw=s800-c-k-c0x00ffffff-no-rj,"C#|final|projects|in|C#final|project|ideasHow|to|winform|WPF|wpf|dotnet|Devexpress|C# Programming|Modern Designing|How to|Final Semester projects|flat designing|metro designing|Advanced programming|C# programming for beginners|absolute beginners tutorials|full tutorials|Programming in urdu|programming in hindi|desktop applicationdevelopmentBunifu UIdot net programming|C# winform|C# winform tutorials|billing software for retail shop|billing software for small business|billing software for restaurant|billing software barcode","Lifestyle (parent topic)|Technology|Knowledge"
76,UC_aPONIzQvNupJXdARvOQ5w,"Coder C#",,2023-11-21T20:47:02.234096Z,,,1757,37,3,https://yt3.ggpht.com/a0vg8UTHukO8B3_wwOS7-TILy51Tzk9pVwrjKfBW975Woqro4U_slrxIIyHGkdM9CtRB0H_b=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
77,UC_DhecpxRRfUwXgD5-GkQJA,"c# programming",,2017-10-14T18:03:30Z,,,523,2,7,https://yt3.ggpht.com/ytc/AIdro_kCFvXlCSiLj8I3jGgKnNIkuD2OgBBVG2G_InHX8BEapg=s800-c-k-c0x00ffffff-no-rj,c#|programming,"Lifestyle (parent topic)|Knowledge|Technology"
78,UCrwzNn8XAUhXoqDLeXtjuVg,"C# DOTNET","Write to us for projects - we develop projects for the web. ",2012-05-28T05:27:59Z,,IN,955037,2640,823,https://yt3.ggpht.com/HD8YYjQcg5Uim8f7ebf57VJx9wHcqBX0SjVf-YtkOevb_VjlvvPA7nNbW9cUEpd7hPoKbBwllH4=s800-c-k-c0x00ffffff-no-rj,"DOTNET|C#|AUTHENTICATION|AUTHORIZATION|C# ASP.NET Core|ASP DOTNET CORE|WEB API","Lifestyle (parent topic)|Technology|Knowledge"
79,UCGqjOaP4vjE_3wGRA5VSqxw,"C# Basic Concepts",,2019-11-24T10:50:39.084536Z,,PK,3187,25,11,https://yt3.ggpht.com/tk-uKbHP9QwvZYHv79dTTIwd2UlGMVMB4gCtkchkQWThKhc_iHQOMyNTD2NqnhaB6z2CQuCQVw=s800-c-k-c0x00ffffff-no-rj,"C# Coding|C# basic Concepts|C# Coding|Contrils in Visual Studio","Technology|Knowledge|Lifestyle (parent topic)"
80,UCf2b2wC9YL9A7R0wo8_3-iQ,"Basic2Advance C#","C# is simple and very powerful object oriented programming language developed by Microsoft.",2012-10-14T07:47:45Z,,,213,3,13,https://yt3.ggpht.com/ELSp4vzzd6UcYfm0GPL-P3EqLAsJzG-P1uevcIwoitgBbMED42WEJiYVqLIKqdmGp-9VSdvgEg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
81,UCkQfKQMXXxQlOnF1y2XV_6w,"C# Advance Programming",,2020-10-12T16:39:57.254571Z,,,42545,147,51,https://yt3.ggpht.com/ytc/AIdro_lRJBlYGcuZoIx00gG5YQTQG9Efz1lBNk9AKpUjw5E=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
82,UCOZ4mHju4ZYpMQNgZEtdGFQ,"C# Programming",,2021-05-20T02:45:27.233104Z,,,69915,575,209,https://yt3.ggpht.com/ETMAGstVnau8KNS6Eftf479c_KxVa5bKzQ4RB5tt3yIEgZdfBD9tlqUKZTXh22QVedknhEz5FZ0=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
83,UCmsC8Hv1NNm1WUe4cApjDyQ,"C# Videos",,2018-09-17T01:23:32Z,,,61357,197,3,https://yt3.ggpht.com/ytc/AIdro_nOfYuzL4vlDFVM0hKzld7PrnY4W-zDNcXDhg3-4z8=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
84,UCIG0aBAaKf2bX1CfPhS6lxQ,"Microsoft Visual C#",,2014-10-10T21:45:01Z,,,683,5,2,https://yt3.ggpht.com/ytc/AIdro_mMjPo3HTJihQi4D-4Kdmxa87Jqx5J92Hv2RUjgeXg=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
85,UC-15B6EGjY8doGTawEeFhBw,"Desenvolvimento c# Java Python",,2017-05-31T14:34:03Z,,,15963,29,3,https://yt3.ggpht.com/ytc/AIdro_l4P_cZIeY0TV0eptlFbUU89R8Fxe6mvTJ3kWQaMHk=s800-c-k-c0x00ffffff-no-rj,c#|java|python,"Lifestyle (parent topic)|Technology|Knowledge"
86,UC8oFwSWLh40ZeX1qcNBLALQ,"C# Finder","Welcome to C# Finder, your go-to destination for everything related to C# programming, Microsoft technologies, and a whole lot more! 🚀 Whether you're a beginner just starting your coding journey or a seasoned developer looking to sharpen your skills, this channel is designed to help you find your path in the world of software development. What You'll Find Here: C# Tutorials & Best Practices: Deep dive into C# programming with tutorials that cover everything from the basics to advanced topics. Learn about object-oriented programming, LINQ, asynchronous programming, design patterns, and more. Who Should Subscribe? C# Developers: If you're coding in C#, this channel is your one-stop shop for all things related to the language and its ecosystem. Join the C# Finder Community Subscribe now and turn on notifications to never miss an update! 🔔 Engage with us in the comments, ask questions, and share your coding experiences. Let’s learn, grow, and code together! 💻🌐 ",2020-05-20T03:00:17.331415Z,,IN,18334,6270,70,https://yt3.ggpht.com/APJHK7v7FoR6XGfIdVYsWfMljz89NoOVP0wSKxDQKgXfQkLl28gZyPKyOh-GnTCaSppPzmr9HUw=s800-c-k-c0x00ffffff-no-rj,trivandrum,"Technology|Knowledge|Lifestyle (parent topic)"
87,UCJPbZjldCBQZcIh3VYt_-Ng,"C# Tutorials with James","C# Tutorials with James is dedicated to teaching C# programming to all skill levels, covering beginner tutorial to more advance topics.",2024-09-01T05:46:54.7346Z,,US,60589,1160,80,https://yt3.ggpht.com/gRcVFLjYiWvWgE_cKiet1duG94O2YtNYjlPOWRFLCCf7xiTiAcH1CQD2GEWH76mIT5MDg3bM=s800-c-k-c0x00ffffff-no-rj,"C#|Learn C#|C# Tutorial|C# Beginners Tutorial|C# Console Apps|Setup Visual Studio|C# Data Types|C# Flow Controls|C# Functions and Methods|C# Variables|C# Strings|C# Objects|C# Error Handling|C# Try Catch|C# Reading Files|C# Reading Text Files|C# Writing Files|C# Writing Text Files|C# Get Folder Names|C# Get File Names|C# File Object|C# Basics|C# Programming Tutorial|C# Coding|C# For Beginners|C# Object-Oriented Programming|Learn with James","Lifestyle (parent topic)|Technology|Knowledge"
88,UCnZ2WAcEkzOWKgTqJgbu75Q,"AI Talks C#","Welcome! This channel will teach you the fundamentals of programming in C#, one of the most beautiful, yet capable programming languages today. Join this channel and watch the videos as they are published. ",2023-03-14T14:51:03.250259Z,,RS,7486,237,12,https://yt3.ggpht.com/rrf1395G5lJdxptNklQJz2Nox361mjJGQJMTzI0ULGV_gZiJ7rBij81pijaStMNx3yDHi4-7=s800-c-k-c0x00ffffff-no-rj,"c#|csharp|dotnet|ai|programming|artificial intelligence|software development|beginner programming","Lifestyle (parent topic)|Knowledge|Technology"
89,UCafEmgTj3l-davCrwOJbnJQ,"C# programs",,2024-10-19T15:17:56.796756Z,,IN,213,7,3,https://yt3.ggpht.com/t6nBA2YOwU5A0X8GB75PnAQepNQ83IAC7Me3pAFi2Ld7UCIuqCSb1obsRAgckpE1pr7_n1WsYQ=s800-c-k-c0x00ffffff-no-rj,"Coding|C# Programs|C# PROGRAMS|C# Interview Questions|Programming in C#","Technology|Knowledge|Lifestyle (parent topic)"
90,UCulytHYWgiVJb-p5HyrHS1w,C#,,2016-10-14T01:33:47Z,,,77,1,11,https://yt3.ggpht.com/ytc/AIdro_nYZq3nQLUlcJMZse8vo3Gv0I9pJg9vi058WL8W1k0=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
91,UCmT836e2Q4n1LYZRYPwO4cg,"C# TUTORIAL",,2018-06-05T08:35:57Z,,,30,2,2,https://yt3.ggpht.com/ytc/AIdro_kIe-ICAnLnhRwl-7y7qc5oJ1apgPV9E3YkShKYVbnJkQ=s800-c-k-c0x00ffffff-no-rj,,
92,UC0iOjbca6dqS8CfDd8DmMWQ,"C# Studio","This Channel is created to help C# learners from scratch to advanced. :)",2018-09-15T08:48:38Z,,,1922,13,11,https://yt3.ggpht.com/ytc/AIdro_kkoUrqK8LQtj27lYEyLfoRXf4mN28Xlth3sn9kGWR3yA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
93,UCm7SeuJPTm_7hWnVAnv8G3g,"C# Made Easy",,2017-02-24T14:50:56Z,,,182,2,1,https://yt3.ggpht.com/ytc/AIdro_newLfxeqNbbQqbyjF6ueUgu5OvcGVB_Jj3qJPHGw93IA=s800-c-k-c0x00ffffff-no-rj,"C#|Winform|asp.net|Management Software|Management System",
94,UCg7HcJ9lyhPxtpSuaPTZRmg,"C# interview questions",,2023-05-08T13:53:27.984861Z,,BG,88150,1460,75,https://yt3.ggpht.com/ytc/AIdro_kobtIKB48kYbyoIbTaEMN7k6Obdij_-kVeSMbC28jaAlf34P-acLGJTORMNvUS62PM0Q=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
95,UCzVvh7GGUZI10_EpsvEoR3g,"YT de c# é rol@",,2022-01-05T01:17:40.60971Z,,BR,7,4,3,https://yt3.ggpht.com/-Uk8s7DxR_V7nyAtRnYLF-lLbJBPGHjqHUJZesbE-wyMcx6B5Ab70fxU5k9mmwleheJV7mxX6Q=s800-c-k-c0x00ffffff-no-rj,fofoca|famosos|news|noticias,"Lifestyle (parent topic)"
96,UCufMDZ3ds45FJlrB8M-trLw,"C# Learning",,2022-10-30T09:45:19.480126Z,,,14,2,1,https://yt3.ggpht.com/zV4Rg3OUGkUNDVbm-7_G57b1rNSakHmQgh3J5olfNa7Fnlk0aWvl2TNZVSVOdyJv0cY0wdIIug=s800-c-k-c0x00ffffff-no-rj,,
97,UCxWiYV4py0t7DPziX4vmDJA,"C# .Net Tutorial",,2015-12-26T08:59:35Z,,,880,12,121,https://yt3.ggpht.com/ytc/AIdro_kB4jfuxI7ESzSpxr7QBW2Fr06Syk0H5pwjnnMxlZc=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
98,UChNAH7_4zwjz2gaDKP0i10g,"C# Studs","if(project.necessary == true) { lblDumb.Text = ""Time to make some videos""; }",2018-04-20T17:31:35Z,,,750,4,9,https://yt3.ggpht.com/ytc/AIdro_lOG_Wqgvc9m5zrhko6k8poReI_L8Dz22pe9Jc4ttXMgA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
99,UCMRWK8BWZHAcs_s9ibFJEEw,"C# is easy",,2020-09-30T10:15:06.170986Z,,RU,0,50,0,https://yt3.ggpht.com/NXNk6twNN94ttbbEYbMZFxwOEevCwy_tbDHGL4KvrgWd3XhrD5clhVSSA-CfwiaN8kfgikQ6DA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
100,UCxI80d2H3DkrqZtnb8EGy7A,"C# Programming Code","This channel will show basic c# programming code",2016-12-11T10:46:02Z,,,356,2,1,https://yt3.ggpht.com/ytc/AIdro_nT4w71tn4cl0JLlftSonW4c9EiJTxhgtXxOz62RLUHSg=s800-c-k-c0x00ffffff-no-rj,,
101,UCvZbi97HVoTOe4dGIi6UscA,"C# NET Tutorials",,2019-02-13T13:18:29Z,,IN,15,3,1,https://yt3.ggpht.com/ytc/AIdro_kI2M34-7_zxWux4YWmujHuWgixecDpxJHYrGmAR5s=s800-c-k-c0x00ffffff-no-rj,"C# NET",
102,UCiSwY0vBhWMxLlwUeC4Y7_Q,"C# ForNoobs",,2016-08-29T17:11:24Z,,,448,4,18,https://yt3.ggpht.com/ytc/AIdro_lZrF3IYqnlq9kGG_6G4tZg5QXREv0_g524ZjUmclEA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
103,UCYAIE5v3PpLnAoEzQYbNZEA,"C# Puzzles","C# code challenges, puzzles and brain teasers to help you learn.",2024-02-25T06:20:20.302326Z,,,157,4,12,https://yt3.ggpht.com/pn3Lb3Nu359wcLfgZV0CS9hbFK35zL1L1-0RXXDkQTiFjxOqIJpPny-3AlmnihPpYLYzEAzs=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
104,UCWKpUuc3w6m_TBNjVtcINcw,"C# Speedrun",,2022-01-05T05:52:20.47752Z,,US,150,7,5,https://yt3.ggpht.com/Ns9GshYDi7pU0oQYw90fm-KvdG5gpy21w4a3NEae8w8m-IFvf3i50rBgwMd0Lw96zDNMdJ4aMto=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
105,UCbgHsaW_fO45utHkjndkEkQ,"C# Lessons Programming","Youtube channel to learn C# with audio comment...This for beginners and experts.",2018-03-25T14:19:53Z,,,52073,271,17,https://yt3.ggpht.com/ytc/AIdro_lvyxelawoVZUqS75L_t05kywN6yLk6ZomaRcTdLws273M=s800-c-k-c0x00ffffff-no-rj,C#|programming|developing|visual|studio|c++|gui|console|lessons|basic,"Technology|Knowledge|Lifestyle (parent topic)"
106,UC5RnOA7Jpp3ndF6dumrr1EA,"C# NET Tutorials","Welcome to C# NET Tutorials! Embark on your journey to mastering C# .NET effortlessly. Whether you're just starting out or aiming for advanced designs, you're in the right place. Let's dive into coding together! Hit subscribe now and let's elevate your programming skills! ",2024-04-05T21:33:36.322344Z,,,8419,108,5,https://yt3.ggpht.com/LkCetAD4M1gt-01Oj2gv8Bv0ZE8u_EFG74Ibh9HIxQGl5iFAPxyJEtnqpIgnbQqMzcGkEaRbig=s800-c-k-c0x00ffffff-no-rj,,"Technology|Lifestyle (parent topic)"
107,UCWIlPZGi6sb8IJxVSY_iaiQ,"Learn to C#","This channel will upload videos from Microsoft. Just for promotion so that everyone can learn programming very easily. The videos were collected from a website. ",2021-05-31T01:08:19.735537Z,,BD,15,3,1,https://yt3.ggpht.com/VHGyMB4K1ElION9Y63Lz2RlEaWN713xq2xLpEOF5osU3-m2skA_UV0nbV-0-getQXAJTftbvJFE=s800-c-k-c0x00ffffff-no-rj,"C#|Coding|Program|learnc#|learn to c#|learn to Program",
108,UCfhbmAgJaum9NxtA4vkoyGw,"C# Tutorial",,2021-07-25T17:07:00.997149Z,,,6,20,1,https://yt3.ggpht.com/OfHtZWCfw4DK5Cdb7OWgthYx1wDs0Dbfk2xwXd8AEK_GK_7p2QKWpushpPQ_lfWYoSOHVD585w=s800-c-k-c0x00ffffff-no-rj,,
109,UCjVFLAUvRt4G7VDOujAKSfg,"C# Tutorial",,2023-04-05T06:25:29.424562Z,,,2393,23,7,https://yt3.ggpht.com/Pwrs3f3t5Sg4cqk8YfAqXeZc5v-0_ISGBU3VA_PPSHM5nldH2aDSPSvVslUjBgbZYzpucAZNnw=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
110,UC8iqv4Ul-A095Sn7COPgsXA,"Vai tomar no c#",,2023-01-10T12:13:39.378868Z,,,0,11,0,https://yt3.ggpht.com/lYTINX4TmlIKrwro3mPRgytchsvJTZlrt2QFCoZIHJE2quZzamcUrwPKx85aYil5okoI3SBTvA=s800-c-k-c0x00ffffff-no-rj,,"Entertainment (parent topic)|Movies"
111,UC4qcw4_VhuG0JoWvhuvoMIg,"BD C# Programmer","Welcome to my youtube channel.I am Md.Shamrat Miah(novice progrmmer C#.net). From my channel you shall be able to know about c# programming language and to code. Please like, comment, share and subscribe my channel.",2016-12-03T04:55:36Z,,,1505,32,20,https://yt3.ggpht.com/ytc/AIdro_kwmjvTXseSVsr9Dr28KgGlgfyVulyjG2REJmLwoejR_A=s800-c-k-c0x00ffffff-no-rj,".BD|Programmer|ASP.NET|C#.Net|BD C# Programmer|C# Program|How to C# code|How install C#|Visual studio|SQL SERVER 2008R2|How to install sql server|.NET frame work|How to work programming|2017 programming|how to programming language|How to install programming softwer|how to macke program|top programming language|programming tutorial|how to programming Tutorial|how to microsoft visual studio|Programming Language|Programming Language c++","Lifestyle (parent topic)|Knowledge|Technology"
112,UCEpOK3lI5hOSrpvBjwvTveA,"C# Studio","This is a channel for learning C# programming language. This channel have or will have C# video tutorial from beginners to expert for free.",2020-05-29T14:37:27.185484Z,,MA,1026,9,4,https://yt3.ggpht.com/eWKzNVkXjrBXh9tZf3247qtbYvU0IjvqKN05L_2HlPu_wgz3yAJhu67Bnj2yYhlzFA5X25PjVw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
113,UCf9LhzXpBlLpEj2gp3CbKqQ,"C# Solutions Hub","Welcome to C# Solutions Hub - your go-to channel for practical C# programming! From beginner-friendly basics to advanced techniques, we cover a wide range of topics, including C# fundamentals, object-oriented programming, GUI development with Windows Forms and WPF Only! Join our community of learners to collaborate, ask questions, and share insights. Stay engaged with regular updates, challenges, and interactive coding exercises. Unlock C#'s full potential and create real-world solutions with C# Solutions Hub. Subscribe now and embark on an exciting journey of mastering C# together. Happy coding! ",2016-04-11T22:30:33Z,,PG,60163,666,37,https://yt3.ggpht.com/9xoWhTu6_qpetQA7MS6Fwz0j-XHYoo053f8NbPbGkc6TA7miv4OhZQtq0AeVolgQShidqP9Xtw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
114,UC20NdJ-rvIwFsN-Rwn_25MA,"Desenvolvimento C# Sistemas",,2015-11-20T04:44:15Z,,,565,5,2,https://yt3.ggpht.com/ytc/AIdro_l_X0JFvkYjQeqoDcezUQ3E8eJDhF0wmogMdnfzQGI=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology"
115,UC6yFIsiJKLXxm5b0QDi11kw,"C# Tutorial",,2020-09-08T08:09:44.537175Z,,,5,0,1,https://yt3.ggpht.com/ytc/AIdro_msq8o9ucFIs5mBcwB9hg4oM9QQy61a6WwWUvQqMbw=s800-c-k-c0x00ffffff-no-rj,,
116,UCyTBRJoIgE6cmnjNBaW8bBA,B*C#,,2018-01-18T11:40:00Z,,,8755,38,28,https://yt3.ggpht.com/1uqnmyT78Imk03V_nYSuwjZkG8h_RTZ7Iym9eH1_RJaeav16cqOcG1XT5UpEhR6I2ubl2_xNELM=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)"
117,UCrUMU8tGjIHKEP7buhct06A,"C# Tutorial Videos",,2018-01-08T08:19:18Z,,,2634,24,3,https://yt3.ggpht.com/ytc/AIdro_k9fKJkwHKmNEaW7y21KR57KoXektw0I6r7D46xWE3L=s800-c-k-c0x00ffffff-no-rj,English,"Technology|Knowledge|Lifestyle (parent topic)"
118,UCP35DjqXIeLgP5iLfrock9g,"Vai se toma no seu c#","Rapaz isso ta certo ?",2023-04-20T18:26:28.347612Z,,,26,2,10,https://yt3.ggpht.com/jysBDYPWesSyZSZ6h2KTnoQmKyT5Q--Q53p35i6AG5MUtmF826E9dHMCA3PUvZ5YCIfaDnORXw=s800-c-k-c0x00ffffff-no-rj,,"Entertainment (parent topic)|Humor"
119,UCfQ9oDm7PFmeCgg0Pa7buNg,"C# - Topic",,2023-04-21T20:49:22.427128Z,,,4205,25,119,https://yt3.ggpht.com/1uqS2omAmJxjWFrKYznCBiiomIdqfEFRXGIt0d9ThHgaB6SdcvYrUtMJ52cRe-uSd3Zrmcv8pZc=s800-c-k-c0x00ffffff-no-rj,,"Jazz|Music (parent topic)|Electronic music"
120,UCoLIK2847jLkdq4SA6jV2cw,"Programming with C# Course 2013/2014",,2013-10-19T18:48:39Z,,,6943,82,11,https://yt3.ggpht.com/ytc/AIdro_lnpWPeR91AF1QeZMCa6Qcfr8ddp-_hjO1DvC_TPaKk=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
121,UCejYGg4gAOa1uPAObFuk1HQ,"C# Devs","Emphasizing the entire spectrum of .NET, this content revolves around ASP.NET, ASP.NET Core, .NET, and advanced C# design, while also delving into best practices and practical experiences to streamline developers' workflows and simplify their lives. ",2024-03-22T07:22:39.011352Z,,CA,11525,72,292,https://yt3.ggpht.com/ReXoqhiiOxjnbf5oLDMVskwlSJ4YATJycAoXA8TEGr6MPaqj2N3_WWHlyo4WSqkNNn4Cv3QwaA=s800-c-k-c0x00ffffff-no-rj,"dotnet|.Net|C#|ASP.Net|Coding|Programming|Microsoft|ASP.Net|donetcore|aspnet|aspnetcore|tips|C# Devs|ASP.Net Core|.Net 6|.Net 8","Lifestyle (parent topic)|Technology|Knowledge"
122,UCNilfAws8BnisSlpMaWXYUw,"TEayudo c#",,2014-10-30T00:51:40Z,,,77,5,2,https://yt3.ggpht.com/ytc/AIdro_mVNAKjqBduzLkkf2ku-pM0U9I8wrPXfCGchVC07g5x0w=s800-c-k-c0x00ffffff-no-rj,TEayudo|c#,"Technology|Knowledge|Lifestyle (parent topic)"
123,UCgda9K7lz6-_TBQX7sJPHPg,"Tool Autodesk C#","Viết tool và phần mềm theo yêu cầu cá nhân hoặc công ty https://www.facebook.com/CadJapanCSharp ",2023-05-02T04:22:54.686317Z,,,20993,2190,21,https://yt3.ggpht.com/77tmPxzdZPPHJJcR4gmJW3BSCmgB6SYsy6n4TCMFIBbVVH680c8uhGCwf819ZhmOVAK-B6ZTWQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
124,UCbmBwhJaOIUGaR6FZeP8UIw,"C# Artisan","This collection of videos is meant to help us all become better at the craft of programming in C#, as well as to allow me to show off my stunning collection of goofy Hawaiin shirts. I hope you enjoy it.",2023-07-05T23:41:59.515874Z,,,14672,395,85,https://yt3.ggpht.com/Uwt1SzK4__4szapl1dd9qRMIeEnNKgUxRb8RgQk3hL84YZ277mPRhxow4AmWfb-bPMwRWERiag=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
125,UCS5QFSzsfEzQzcj4kAPwUSg,"C# Explained","The goal of this channel is to help people learn the C# programming language. This is my first instructional channel, so I'm in the process of learning how to make good and understandable videos myself. I started teaching myself about programming back when I was around 14. The first language I learned was GML (Game Maker Language). By the time I was 16 I had made a very crappy game, but it was the best crappy game I had ever played. Then I went to college and majored in computer programming. I learned BASIC, Java, and C#. C# is my favorite out of the 3, so I figured I would try and do an online series on key topics that were never really touched on in my school books. So, here we are!",2013-08-20T03:58:20Z,,,34802,120,1,https://yt3.ggpht.com/ytc/AIdro_m-wKAgtwHxHA9bap_ztuT79RW4uZb7SU4j1nqKi0E8GQ=s800-c-k-c0x00ffffff-no-rj,,
126,UCTeDZ_3qheb-YK49Ko3a1nw,"Tutorial c# and apsx and php",,2014-09-05T05:22:07Z,,,45,2,13,https://yt3.ggpht.com/ytc/AIdro_nZs7VbexkLnJe-InlC_WesLwq-LVnrUmWzXzL4VmpnZA=s800-c-k-c0x00ffffff-no-rj,Tutorial|developer,"Technology|Knowledge|Lifestyle (parent topic)"
127,UCxtpYkO-l_DPsc8yFoL8dfA,"c# tutorial","C# Developer ASP.Net, ADO ",2019-11-07T20:20:46.28308Z,,,491,3,2,https://yt3.ggpht.com/ytc/AIdro_mvnj5GL9eu1fVrATkRHoLLHjioDPagDPcACU10nsDU=s800-c-k-c0x00ffffff-no-rj,,
