position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
38,UCHDRjfwhLdQjoD9FKv3lgOw,"JavaScript Січ","JavaScript Січ: канал про програмування на JavaScript українською! Підтримати канал можна за адресою: https://base.monobank.ua/39Tq2sVxaxau6d ",2023-02-17T02:49:53.582284Z,uk,UA,249944,8980,93,https://yt3.ggpht.com/kZj2BtE1Oq9J9eO51bbNQ4G-DJN85SDNaNdTSkREir7gstxhNRPDz-iVVhAN1vqErI_Tj_wIUMw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Society (parent topic)|Technology|Knowledge"
39,UCT7pPmmzUgxPv-9IKeA10BQ,"ReactJS Developer Interview Series ","Hi coders, Here, I will be uploading the Front End Developer's interview which I will be going through so that you get the feel and vibe of the interview and you can learn from it as well. My goal is to upload at least 100+ Front End Developer's interviews on this channel. So those who are aspiring or those who want to switch to Front End Developer, please do like, share and subscribe to the channel. THANK YOU ALL! FOR BUISNESS ENQUIRIES : rdev67891@gmail.com ",2022-07-08T11:33:59.125177Z,,IN,4405432,73000,114,https://yt3.ggpht.com/Khp4OkHgxV7BTN3igLe-whg7-iCxrSWlI87ArTSiW518GF0MxDErCOJVJcd4hC-y2fJd1tBhdg=s800-c-k-c0x00ffffff-no-rj,"ReactJS|Front-End|reactjs|react|react.js|ReactJS Interview|Front-End Developer Interview|ReactJS developer Interview Series|FrontEnd Developer Interview Series|ReactJS Interview Questions|Front End developer Interview Questions|ReactJS Developer Interview|react js|learn reactjs|react tutorial|react js full course|reactjs beginner|reactjs crash course|aprender react|reactjs for beginners|react framework|reactjs 19|curso react|react udemy|react curso","Technology|Knowledge|Lifestyle (parent topic)"
40,UCUU89MNmMyU9CFWAGwDI5Sg,"Hello JavaScript",,2022-01-09T17:33:06.047293Z,,US,4405,55,30,https://yt3.ggpht.com/vqMHF-Jt8lOThbpW6qHEUUCbK34zs3oI2briUn2jcoCSu7gTkE4ePSRTUS7Xw0fs1ypn0g1h=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
41,UC8OLZSlFO8cwRo9M30v-TkA,"Byte-Sized JavaScript","Short (~10 min) screencasts on JavaScript and related technologies — https://bytesized.tv/",2016-04-01T05:50:09Z,,US,14288,559,48,https://yt3.ggpht.com/ytc/AIdro_n4sh3MJWvyCfiJV_e6eJvBPbF3iCTzrAT6OEMF5j7yiw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
42,UCYMuZm39Z5Qc7JZfiYoxemQ,"International JavaScript Conference","International JavaScript Conference is the global hub for the Fullstack JavaScript Engineering community. Our mission is to connect the Software Developer, Fullstack Engineer, Architect, Consultant, C-Level, Directors, Leadership & Product Owner premier events worldwide and continuous knowledge sharing. ➡️ Expert Insights: Stay updated with articles, live webinars, session recordings, and insights from leading minds in JavaScript, Angular, React, and Node.js. ➡️ Exclusive Resources: Download valuable whitepapers, cheat sheets, and magazines crafted by industry experts. ➡️ Live Events: Join the iJS conferences, workshops, and bootcamps, where the community gathers in person. Dive deep into essential topics like Angular, React, Node.js, Next.js, Generative AI in JavaScript, Web Architecture, and Testing & Security. ",2017-03-22T15:43:45Z,,DE,386765,5670,165,https://yt3.ggpht.com/S9jj_y5cvQyyDwaPswAVoLzdprPDNvFrr_SLs6c9AXHTdUSI5ruH1kGpJK9_rRFfSvcPKpx8IQ=s800-c-k-c0x00ffffff-no-rj,"ijs|international javascript conference|javascript conference|javascript tutorials|javascript frameworks|videos for developers","Knowledge|Technology|Lifestyle (parent topic)"
43,UCHgQksMdEjBlwr24txEB6Jw,"Curso JavaScript","O curso de Javascript é projetado para os que desejam dominar a linguagem de programação fundamental para a criação de conteúdo dinâmico na internet. Ao longo deste curso, os participantes terão a oportunidade de adquirir conhecimentos sólidos sobre os princípios básicos do Javascript e aplicá-los no desenvolvimento de aplicações web interativas e responsivas. Prepare-se para uma jornada empolgante, onde cada linha de código é uma nova página em seu livro de magia digital. Vamos lá, aventureiro! O mundo do Javascript está esperando por você. 🌟🚀 ",2023-12-07T20:58:38.482871Z,,,381,134,5,https://yt3.ggpht.com/RLyA0RWzzgU9QCIy_NZPb_NFNVOPoSwlD1LGRXYJtS9niqdWP8FDsOig4K-Em6Zj0w0brVleIFk=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
44,UC4EWKIKdKiDtAscQ9BIXwUw,"Lydia Hallie","I’m a software engineer and sometimes post videos! 🙏 All animations are made with Apple Keynote ",2018-03-07T18:26:14Z,,,1809268,112000,9,https://yt3.ggpht.com/89XSViN1j67dPtLO-BecRT8DU2DBTFyRB7Vd6eZFVoXGpUJz8kyvXzOl53fwozVxgsWv-dKVXw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
45,UChxKKzAKbt-jw2GoY-6H-qA,"Technical javascript","The videos uploaded on this channel are uploaded for entertainment purposes only. Kalyan Matka is the most popular and leading of Satta Matka. Kalyan matka started from 1972 as per the record it also founded by Mr. Ratan Khatri with Main mumbai matka (Now days Main Bajar). Over the year it had been taked over by Mr. Kalyanji Bhagat and now running by certain group of people. Satta Matka Kalyan is a type of played in a few elements of India, for example, Mumbai and Rajasthan. The start of Matka action is from Mumbai and started in the Sixties. Ratan Khatri and Kalyanji bhagat are the pioneers of this popular playing activity of India, and that they have been the wears who used to oversee the Satta Matka Kalyan business organization in Mumbai. It has been operate on the same concept like Main mumbai matka. There are same panel and jodi concept. Satta Matka Kalyan depends on irregular number determination and An important wagering pattern in ",2018-10-27T09:00:03Z,,IN,465141,148000,37,https://yt3.ggpht.com/I4RQaL44l3nS8C0IrCHTZhGAts5OEckhMuTni-TR_qql1nXifY-_hosiZ4fYoTIpMPfFwgGpoQ=s800-c-k-c0x00ffffff-no-rj,Kalyan|matka,
46,UC3XGlNq8O5hZlZBJlSFB4jg,"Radu Mariescu-Istodor","I have a PhD in Computer Science and I want to teach you things. I publish: 1. Courses I teach at the university 2. JavaScript project tutorials 3. Entertaining videos about coding 4. Advice I give to my students 5. Some weird things. You'll see... ",2011-10-07T15:06:37Z,,FI,1840695,39900,427,https://yt3.ggpht.com/ytc/AIdro_nMFgu_A8hjwyfhtaCWDy5SLvM128j2yZ-xKoSC4xafJi0_=s800-c-k-c0x00ffffff-no-rj,"programming|web|tutorials|funny|education|entertainment|algorithms|html|javascript|canvas|computer science|application development|vanilla javascript","Lifestyle (parent topic)|Knowledge|Technology"
47,UC2Jwo4Q0s-ucjGseHP8XUSQ,"HolyJS — конференция для JavaScript‑разработчиков","Ближайшая конференция: HolyJS 2025 Autumn, 20—21 ноября, Санкт-Петербург + online. Подробнее — по ссылке ниже. HolyJS — первая и пока единственная профессиональная конференция по JavaScript в России (не путать с конференциями по фронтенду). Говорим исключительно о JS-технологиях: коснемся и бэкэнда, и десктопа, и работы с железом — и никаких докладов про agile, scrum, оптимизацию работы коллектива и управление командами. Основные темы: — Backend — Tools — UI/UX — Architecture — Graphics — — — — HolyJS is a conference for all JavaScript developers (whether frontend or otherwise). It covers different aspects of JS development, ranging from specific frameworks to battling technical debt. The bottom line is that the program contains a lot of useful technical knowledge. ",2016-06-21T16:32:08Z,,RU,3216501,32100,812,https://yt3.ggpht.com/MkPjsdDToHl_XpMnoyAZ4AlMogrMJ1t6L1THztL6EadfFwp-yI8b7hKKVVsDJnQFJxdWJmJr-3o=s800-c-k-c0x00ffffff-no-rj,"HolyJS|конференция|JavaScript|JS|джаваскрипт|веб-программирование|веб-разработка|Node.js|ECMAScript|ES6|ES7|WebGL|IndexedDB|WebAssembly|Dijkstra|DOM|webVR|Gulp|Webpack|БЭМ|FlowType|web development|web programming|Network API|Web Notifications|JS engines|Progressive Web Apps|Electron app|Babel JS|Babel JavaScript|Web developer workflow|JS UX|Payment Request API|Functional programming|VR интерфейс|React js","Technology|Knowledge|Lifestyle (parent topic)"
48,UCIh_M12Ebt2B96aDSfQAImA,"Education Purpose","New Video Every Day at 8 AM IST Learn Something New... ",2022-12-27T14:57:51.608732Z,,,71923,1380,37,https://yt3.ggpht.com/yM0a6V6a21x_46B7aXhkn6IVByELmIBzH47DjTlSStoD1iWvMob3YfTnEXzXhy_E0nP6ls6WBw=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
49,UCShZmic3ZZdh9sZ6UA144Cw,"JavaScript Competency Center","Welcome to Javascript Competency Center channel! On this channel you learn how to build Javascript solutions for free with experts, how to build your Engineering career. You might learn modern engineering world of IT industry with us. JavaScript Competency Center channel is your source for online education in the areas of web development, frontend web development, backend web development, programming, coding! No matter if you are looking for a tutorial, a course, a crash course, an introduction, an online tutorial or any related video, we do our best to offer you the content you are looking for. ",2021-06-05T12:19:54.24182Z,en,,125956,2290,136,https://yt3.ggpht.com/q8we6he2jfvTmHCyBPCgwDYbJbr9hxACWDsOMb5vz1dnQ7Yz6oHgMg1aBcMylGar0WUUKGIwoQ=s800-c-k-c0x00ffffff-no-rj,"javascript|js|education|learning|frontend|front-end|nodejs|modern|web|epam|technical|nextjs|next|react|next|welcome|course|how to","Lifestyle (parent topic)|Technology|Knowledge"
50,UCvjgXvBlbQiydffZU7m1_aw,"The Coding Train","All aboard! The Coding Train is on its way with creative coding video tutorials on subjects ranging from the basics of programming languages like JavaScript to algorithmic art, machine learning, simulation, generative poetry, and more. Choo choo!",2006-07-03T18:24:29Z,,US,131875175,1760000,1287,https://yt3.ggpht.com/jx7pgOZeAW4tzBUOW3WVTCi8_RJEWZkJS4AiThnYvoS8TaL5zPwOk0gqBftyya9EMhOm80Yhgw=s800-c-k-c0x00ffffff-no-rj,java|javascript|processing|teaching|programming|beginner|tutorial|coding|challenges|art,"Technology|Knowledge|Lifestyle (parent topic)"
51,UC9We8EoX596-6XFjJDtZIDg,"GoJS JavaScript Diagramming Library","www.gojs.net Questions? Contact us by email at gosales@nwoods.com, phone at (603) 886-5780 x117, or our contact form at https://www.nwoods.com/contact.html. Our goal is to respond to all inquiries within one business day. Please note our timezone is GMT-5. GoJS is a feature-rich JavaScript library for implementing custom interactive diagrams and complex visualizations across modern web browsers and platforms. GoJS makes constructing JavaScript diagrams of complex nodes, links, and groups easy with customizable templates and layouts. Northwoods Software Corporation is a privately-held company, founded in 1995 by a group of engineers with a shared vision for providing superior graphical user interfaces. We have grown to become a world-class supplier of interactive diagram components and class libraries across a variety of platforms. We are a company created by engineers for engineers. We pride ourselves on quality software design and excellent developer-to-developer technical support.",2012-10-22T18:16:51Z,,,278982,2800,23,https://yt3.ggpht.com/ytc/AIdro_nqMZzCjdKd0yFAdtOozzk7DFIj9NQEhOTp0pdX7PMCHw=s800-c-k-c0x00ffffff-no-rj,html5|canvas|javascript|library|diagrams|flowcharts|workflow|bpmn|mindmap|graphs,"Knowledge|Technology|Lifestyle (parent topic)"
52,UCldyi11QYNXYXiLjVbyw5dA,"CodeHelp - by Babbar","Description Hi Guys, This Channel aims to provide with Curated Education to Students who want to grow, improve, learn and do something Big in their life. So, Learn the Curated Stuff and also show your friends and Juniors the Right Path. Contribute in making a community that is Self-Sustainable. To the Point, Short and Practical - These 3 terms defines our Content",2020-01-07T18:32:03.549544Z,,IN,100507694,790000,369,https://yt3.ggpht.com/st0tjHROqHEs6scfJ0ZVyMPP1_bh18WJ7l4zAjR4yRf-9sX-eFz2heChzXkiF2TL2tyo2fj_mg=s800-c-k-c0x00ffffff-no-rj,"Love Babbar","Technology|Knowledge|Lifestyle (parent topic)"
53,UCW0eJJ8gq___MoGcpKsxDTA,"Javascript Games",,2019-04-08T11:03:08Z,,BR,13805,174,42,https://yt3.ggpht.com/ytc/AIdro_kS3tsPR-d3wV0MxK9NDD91ssSIt21-bdXjfLveJveAZA=s800-c-k-c0x00ffffff-no-rj,"Javascript|Curso|Básico|Iniciante|Aula|Programação|Curso Javascript|Curso Básico de Javascript|Aula de Javascript|Programação Básica|Programação Iniciante|Programar sozinho|Aprenda a programar sozinho","Lifestyle (parent topic)|Knowledge|Technology"
54,UCYvRIDurwFGTXONz2FQR7Vw,"The JavaScript Way","The JavaScript channel where Junior Web Developers can learn a bit more about the JavaScript tools used both in front-end & back-end development. Help me to improve my channel: https://ko-fi.com/thejavascriptway ",2023-03-23T08:02:57.50536Z,,PT,111011,1230,65,https://yt3.ggpht.com/baIQpUC3L-5ZEvzFySmccaw0bh66Dz-CfN32hdJ3rC9Bh_1HWIfdZuPF2sW4nE_-VZBjztPqaVo=s800-c-k-c0x00ffffff-no-rj,"next-js|chakra-ui-tutorials|tailwind-css-tutorials|javascript tutorials for beginners|react js|web development for beginners|responsive websites|nextjs 14|nextjs seo|nextjs clerk auth","Knowledge|Technology|Lifestyle (parent topic)"
55,UCbVHxZH1jyO_ZUrdvP4msgg,"JavaScript Drama Club","Want to learn JavaScript and have a blast doing it? Join the JavaScript Drama Club! We offer engaging tutorials, coding challenges, and a supportive community. Subscribe now and let's code together!",2024-08-04T16:06:02.179739Z,,IN,2029,133,20,https://yt3.ggpht.com/Q97Dh9oyCSawUvawYEsNLAVbWPcS2lLwf-LewiO3KGE1fRKmf4KgWodWtIXZccgUy9xR57pf=s800-c-k-c0x00ffffff-no-rj,"Coding|ES5|ES6|Youtube|Frontend|Javascript|Backend|Fullstack|Advanced JS|Javascript in Telugu|Javascript Drama Club|Web Development|Web Development in Telugu|Coding in Telugu","Lifestyle (parent topic)|Knowledge|Technology"
56,UCiCak8qN5ffde0sKT63RkLw,"Sanat's Javascript Mastermind",,2023-06-06T05:00:44.459873Z,,IN,15264,432,140,https://yt3.ggpht.com/_s9hQOMLo66coYFXMNrFNDkis8DSTJ3o7A-1DV0jA6tXFo1_yVCno2m3DDItwa4TVsrQtbpG2BE=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
57,UCTBGXCJHORQjivtgtMsmkAQ,"Steve Griffith - Prof3ssorSt3v3","The videos on this channel are largely about web design & development with a good dose of mobile development thrown in just for fun. I started doing web development back in 1997. My current day job is Coordinator of the Mobile Application Design & Development Program at Algonquin College in Ottawa, Canada. http://www.algonquincollege.com/mediaanddesign/program/mobile-application-design-and-development/ I hope that these videos help people learn to love JavaScript as much as I do. For best results it has been shown that watching tutorials at 1.5 speed helps to improve both understanding and retention.",2013-09-16T18:30:43Z,,CA,13994490,105000,935,https://yt3.ggpht.com/ir8U3eSuOwEa-9d4tE3l-61u4pttVRz9Wbm-dJ3kw9ivOUVz6rylK7IFgwOFoTsPVlzJkTTUi1A=s800-c-k-c0x00ffffff-no-rj,"Web|Mobile|Design|Development|JavaScript|SteveFlix|ProfessorSteve|Prof3ssorSt3v3|Cordova|React|Android|HTML|CSS|MySQL|NodeJS|Node|PHP|Vue|Angular|iOS|Express|VueJS|ReactJS|PWA|SPA|Steve Flix|React Native|mobile first|responsive design|responsive web|progressive web app|professor steve","Knowledge|Technology|Lifestyle (parent topic)"
58,UCspAVjkY-pmtsBs56eGwpsw,"Vaishnavi Srivastava","Let's learn, code, and grow together. For collaboration : svaishnavi908@gmail.com ",2023-10-06T11:32:37.469214Z,,,115690,2870,51,https://yt3.ggpht.com/vKuqP8N_7ChrWBLOvv6KitEbuoGw2Ht2S6Ck-yRKIwbCwIUNfVLwn1ANR4tUnqXcAqJKO49y8w=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
59,UCw3LzfWsv-xXTFI6Q4Y4SwQ,"Tech with Nader","Hey everyone! 👋🏽 I love technology and programming a little too much. I hope to share that passion with all of you through this channel via tutorials, interviews, podcasts and shorts related to all types of technology. To start, most of the content will revolve around programming topics such as: - Learning to code 💻 - Javascript 📜 - Python 🐍 - Full-Stack web development 🚀 - Interviews 👩🏽‍💼 ",2022-09-15T00:41:46.486633Z,,CA,989636,14100,152,https://yt3.ggpht.com/5B0OCcHr9dCze9wWN3aNLGI72j_E7ydM0q5Lv0_w82m2hYKZCr7Rxw8fN3SgvN_4T9fcDKvKdQ=s800-c-k-c0x00ffffff-no-rj,"javascript|coding|devops|databases|react|reactjs|nodejs|node|typescript|python|learn javascript|learn coding|learn programming|computer programming|web development|full stack|front end|back end|computer science|software engineering|software development|cloud computing|learn js|learn react|learn node|learn nodejs|web developer|software developer|technical interview|coding practice|javascript practice|javascript exercises|learn python|system design","Technology|Knowledge|Lifestyle (parent topic)"
60,UCoaix_CcU6Wi4fZOCzXAZLQ,"Ibrahim Khan","This channel is all about Education, Modern Technology, Mathematics, and Modern Web & App Development. Specially for those learning from Saylani Mass IT Training (SMIT). Here you will find JavaScript tutorials from basics to advanced ES6+ concepts, along with Frontend and Backend development. You will also get educational videos on Math, Science, Programming, and Modern Web Technologies like HTML, CSS, TailwindCSS, JavaScript, React.js, Node.js, Express, MongoDB, and much more practical knowledge. Learn coding with real concepts, patterns, and projects. Subscribe for more educational and development videos. #ibrahimkhan #smit #javascript #es6 #webdevelopment #saylani #frontend #backend #ibrahinmaths ",2020-07-02T12:02:07.529786Z,,PK,96192,1940,292,https://yt3.ggpht.com/nUoGt9ABSsU1mDuhr_IqWdBeKj03JtEIEKfkAVxbapmsxHOqgE4GHSxaCHulQ1spAtBg_ACD=s800-c-k-c0x00ffffff-no-rj,"technology|mathematics|Ibrahim Maths|new maths book class 10 sindh board|maths lecture|class 9 maths|class 8 maths|trigonometry formulas|maths class 10|class 11 maths|math solution|solutions math solver online|ibrahim khan smit|ibrahim khan javascript|smit trainer ibrahim khan|modern app development|saylani it training|ibrahim khan saylani|ibrahim smit web developer|saylani ibrahim khan|smit modern web dev|smit modern web and app ibrahim khan","Technology|Knowledge|Lifestyle (parent topic)"
61,UCGI37m2jth7Fx1i1GyihGKw,"San Diego JavaScript Community","We're a 2000+ member strong community full of some amazing people who love San Diego. Sandiego.js was started in 2011 by Patrick Crowley and Kevin Ball and has grown at a fast pace since its inception. Zeeto, Dev Bootcamp and Zesty.io are our gracious hosts. If anyone is interested in setting up new topic-focused meetups, please let us know via a github issue, email, or by poking us on the shoulder at any meetup. http://sandiegojs.org https://github.com/sandiegojs",2013-04-16T18:29:42Z,,,9034,77,69,https://yt3.ggpht.com/ytc/AIdro_k0fOERZBDZohkN9JI_VqA8a6Ls11t_oAE1-tju9sU6Iw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
62,UCZ9Wq5uBtG3zDrNx0ztXhDQ,"Давай Попробуем: JavaScript","Коротко и ясно про Web-разработку для новичков. Мой Instagram: https://www.instagram.com/roman__tymoshchuk/ ",2013-08-02T13:53:57Z,,UA,1700375,23500,94,https://yt3.ggpht.com/ytc/AIdro_lZC3WVsjQNTOpP6z4H22Rl6s93CQt5ewFp6Be_y7_C_D0=s800-c-k-c0x00ffffff-no-rj,"js|web|javascript|develoring|разработка|react|html|css|front-end|верстка|анимация|animation|vue|фронтенд|реакт|ангуляр|it|google|youtube|apple|gsap|freelance|фриланс|freelancer|фрилансер|айти|upwork|апворк|программирование|frontend|backend|fullstack|html верстка|верстка сайта|войти в айти|айти как начать|фриланс как начать","Knowledge|Technology|Lifestyle (parent topic)"
63,UCruCfN8Vl393WbDA7UkbSjA,"JavaScript Br",,2019-01-15T23:57:05Z,,,461,61,15,https://yt3.ggpht.com/ytc/AIdro_lzFtush6KAotX_47uA7V61SGlK5fT67-_Ts-6jm1fElxQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
64,UCWAfQAy2FJH92ivjlIQFx0A,"PDF Form JavaScript","This channel is dedicated for helping freelancers/individual/professionals with PDF Form JavaScripts whether it be for Adobe Acrobat Pro or Adobe Livecycle (now AEM). You can become a patron and support us at : https://www.patreon.com/pdfformjavascript Also you can join our Facebook Q & A Group: https://www.facebook.com/groups/pdfformjavascript ",2012-02-13T12:23:24Z,,IN,396213,1720,95,https://yt3.ggpht.com/GMzVC1CYDNRPIacqbYLgGUsjS1qWEoOE6pJonxWQLcwJTPE8HSvUqZtDAE0u-VWTtDPhppKj=s800-c-k-c0x00ffffff-no-rj,"JavaScript|Livecycle|PDF Form|PDF Interactive Form|Adobe Acrobat FIllable Form|Adobe Forms|PDF Form Script|PDF Form JavaScript|Adobe Acrobat Form|PDF Editable form|AEM Form|Designer Form|Pdf script|pdf javascript|editable from|how to make pdf form|make pdf form","Technology|Knowledge|Lifestyle (parent topic)"
65,UCHOct5XImFZ3DKSnbdqeZDw,"Ana no País do Javascript","Oi! Esse será o meu ""caderno"" no qual vou incluir o que eu estiver estudando. Meus vídeos de ""study with me"" serão um pouco diferentes. Invés de mostrar um cenário bacana e estético (que não tenho) e a minha cara estudando (que não vou mostrar mesmo hehe), vou mostrar exatamente o que estou estudando, diretamente da tela do meu computador. É uma forma de documentar o que estou aprendendo, mas estará disponível para quem se interessar e estiver nessa jornada de estudar Javascript também.",2021-03-28T12:29:39.733249Z,,BR,411,17,19,https://yt3.ggpht.com/ytc/AIdro_lp8cCmTjQrJjEUbv7WaHaqLB8iduXNAJX2CSDpoVjj1g=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
66,UC7hS50rKA62YY2P6Yqj1jeg,"Web Development: HTML, CSS, and Javascript","For hundreds of shorts on web development search for ""shorts John Sweeney HTML, CSS, Javascript."" That playlist is at https://www.youtube.com/playlist?list=PLEAZKu-Cicr9MgmYng-KhMU-4VlSldd_p",2012-11-28T02:57:11Z,,US,188484,403,718,https://yt3.ggpht.com/dSi-ue_oz2fc4serOzGkZJQpQPlxJ_kwrNmL2exNc64oA7cZMz2asXXT2tvp5FbYSk0-zw1kMyk=s800-c-k-c0x00ffffff-no-rj,"HTML CSS javascript","Lifestyle (parent topic)|Technology|Knowledge"
67,UCv9bWHC0DIn-Xb7ALNoOGWQ,w3schools.com,"Learn coding and become a web developer for free with W3Schools.com",2014-08-26T07:53:20Z,,NO,16820953,467000,362,https://yt3.ggpht.com/Jzh-VfliIJvWX-jBOFRXfCUpDdhInOokGZQshKlET4H-u1OLl_80GY-2wwe8gvQwFoSzeeYzNg=s800-c-k-c0x00ffffff-no-rj,W3Schools|Education|IT|coding|WebDevelopment|HTML|CSS|SQL|Python,"Technology|Knowledge|Lifestyle (parent topic)"
68,UChcK6lTdP5xZCrK8a79ID8w,"CS World Telugu","👋 I'm Swathi Mothukuri, Software Engineer. This channel is my attempt to teach computer science technologies in an easy-to-understand manner in Telugu. I share knowledge on various programming languages and technologies which includes: - HTML - CSS - JavaScript - Angular - React JS - Node JS - Python - Git - Databases ... many more will come. ",2021-08-21T04:07:34.402919Z,,IN,9736705,65900,995,https://yt3.ggpht.com/8zuEzYzhj5yO1NHW6BFgckkNgBcVdTCAPmN12RQ5YWiGD6zvhNuS39L-aKalMcQh4MMKfMPDVg=s800-c-k-c0x00ffffff-no-rj,"python|angular|learn coding in telugu|learn python in telugu|python course for beginners|web development full course|python tutorials for beginners|html tutorials for beginners|html crash course|css tutorials|java script tutorials|learn javascript in telugu|how to start web development|python interview questions|node js in telugu|express js|react js in telugu|javascript interview questions|react js for beginners|angular tutorials in telugu|cs world","Technology|Knowledge|Lifestyle (parent topic)"
69,UCkUWDKByhIbPVzu1H47cVow,"7urtle JavaScript","Programming in JavaScript with focus on functional programming and @7urtle libraries.",2021-06-10T04:09:55.536044Z,,,126322,721,17,https://yt3.ggpht.com/uplMg5cqu_2_h2RSb8ecraL4k6buZUYQeVibWvDLY1cGiG5mP7ItRmrG_vN9Eg0QZSUwS0WJ=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
70,UCcrVLou4c_oW1YZTfWj2tIA,"JavaScript Domination","Welcome to the ultimate hub for JavaScript developers, learners, and creators who want to go from beginner to advanced and truly master modern JavaScript. On this channel, you’ll learn everything from: ✅ JavaScript basics — variables, functions, arrays, loops ✅ Advanced JavaScript — closures, promises, async/await, event loop ✅ Modern ES6+ features — arrow functions, modules, destructuring, spread/rest ✅ DOM manipulation & Browser APIs ✅ JavaScript projects to sharpen your coding skills ✅ Best practices for frontend & full-stack development Whether you’re preparing for coding interviews, building real-world web apps, or simply leveling up your coding game — this is the space to code smarter, not harder. 💡 Subscribe now and start your journey to becoming a JavaScript pro who can confidently build the modern web. #javascript #learnjavascript #webdevelopment #coding #frontend #fullstack ",2024-08-30T13:11:38.284598Z,,IN,1325,14,8,https://yt3.ggpht.com/tKn1HCuEsMg3kmfTlnnwH51m6kM_pZGse4GzrCmyYYlPyvZhjYT5DKggXZYv5Jj2pPXiN7LygvI=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
71,UC8yKDGK6LYJJ6O6O712WKWg,"javascript ",,2025-04-30T18:42:16.634186Z,,,63,16,3,https://yt3.ggpht.com/LoUNj-yeJrP01I-I6bnU5spd3n9jVN7bv5wzHbulz1O2YNCl_wKB6GRIDLvLsMYH4y86ZGI6Mg=s800-c-k-c0x00ffffff-no-rj,,"Electronic music|Music (parent topic)|Pop music"
72,UCTyA9nEnigI0bzckvdZqS4w,"Learn with W3Schools","🚀 Welcome to Learn with w3Schools - Your Ultimate Coding Companion! 🚀 🌐 In this channel I will be teaching you web development, Flutter, Android and programming with our step-by-step tutorials brought to you by the Learn with w3Schools channel! Whether you're a beginner or an experienced coder, we've got you covered with in-depth lessons on HTML, CSS, JavaScript, Bootstrap, jQuery, Node.js, React, Python, Java, and more.📚 ✨Key Focus Areas:🚀 💻HTML & CSS: 💻JavaScript: 💻Bootstrap: 💻jQuery: 💻Node.js & React: 💻Python & Java: 🎓 Why Learn with Us? Best Coding Tutorials Using W3Schools as Reference notes Website Hands-On Learning: Practical examples and real-world projects. Website: codewithdrzeeshanbhatti.com 🔗 Connect with Us: 👉 Subscribe: https://www.youtube.com/@LearnwithW3Schools 👉TikTok : https://www.tiktok.com/@learnwithw3schools 👉Instagram: https://www.instagram.com/@learnwithw3schools/ #w3schools #LearnWithw3Schools #CodingTutorials #WebDevelopment #Programming101 ",2023-11-29T03:54:31.830352Z,,US,460535,15000,373,https://yt3.ggpht.com/nmDWlvN7tJiZmqZ5uoaSfRTsveM1aI_KaNuga9kaFR_DX-q0EVU-0zo8xROfcYax4chJrGn3=s800-c-k-c0x00ffffff-no-rj,"W3Schools|javascript|w3schools.com|programming|C#|Learn with W3Schools|W3Schools Tutorials|W3Schools html|w3schools html tutorial|w3schools css|w3schools python|web development|code with mosh|html coding 101|coding 101|learn with w3schools|html for beginners|html tutorial|learn html|learn coding|html and css|javascript 101|javascript for beginners|javascript full course|C# in 10 days|C# full course|wrschools C# tutorial|java tutorial","Lifestyle (parent topic)|Knowledge|Technology"
