position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
106,UCzJ2n5jxRXq5ug8VOm4YkTQ,"The Code Mind","Here, programming comes to life through practical C++ projects, real-world coding examples, and creative challenges. Whether you're a beginner learning the basics or an aspiring developer building your skills, this channel will guide you step-by-step through the world of C++.",2025-11-12T08:56:47.040078Z,en,,1533,47,50,https://yt3.ggpht.com/v21YmmmwKEjTbWWQUqiwHAH4HOUiXqo4-U1_N-Q82gLvAx1L_yOM2iOTVvvVYZiUpvJ8Z-_a=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
107,UCIW41WLtY6z5Tn8Z5twUpcA,"TJ programming","🎯 Welcome to [ TJ programming ] , where you find your programming base question and answer💻 Are you passionate about coding, programming, and tech? You're in the right place! On this channel, you'll find: ✅ Easy-to-understand programming tutorials ✅ C, C++, Java, Python, and more ✅ Data Structures & Algorithms explained simply ✅ Coding projects and mini-apps ✅ Interview preparation and tips ✅ Live coding, challenges, and problem-solving Whether you're a beginner or intermediate programmer, our goal is to make coding fun, practical, and powerful for everyone. 👉 Subscribe and join our coding community! 📌 New videos every week! 💬 Drop your questions or ideas in the comments — we’re here to help. ",2025-04-10T13:08:52.235746Z,,IN,31705,28,40,https://yt3.ggpht.com/0Z3wN5K-2tmWEss4co7atG9WktR95R03fQa9VccS2X6lmjsiEl0KEit6hP7Pg6jG8EciQD0w8lo=s800-c-k-c0x00ffffff-no-rj,"TJ|programming|coding|c|c++|java|cprogramming|maths|languages|codedite|technical|TJ programming","Technology|Knowledge|Lifestyle (parent topic)"
108,UCx0lrfCKomdN5H7ZcuAjMDA,"Programming Atmosphere","Welcome to Programming Atmosphere! 🌐💻 Your go-to space for learning programming in a simple, clear, and creative way. At Programming Atmosphere, we believe coding doesn't have to be complicated. Whether you're a complete beginner or looking to sharpen your skills, this channel offers a calm and focused environment to explore: Programming tutorials (Python, C++, Java, etc.) Coding projects and real-life applications Concepts of Data Structures, Algorithms, and more Helpful tips for students and self-learners Problem-solving and logical thinking techniques 👨‍💻 Start your coding journey with us and build the future one line at a time. 🔔 Subscribe and join the Programming Atmosphere — where learning code feels natural. ",2025-08-07T07:23:43.63421Z,,PK,324,15,12,https://yt3.ggpht.com/6ENo360g59khfogegXre9X6Ic0iNgIVHHxOEqiT4lhjaLplfOSzVs8Y7w9HQpJgjSN25UlKdmA=s800-c-k-c0x00ffffff-no-rj,"programming|python|Android|Java|C++|PHP|Dev|Teaching|Coding|HTML|Flutter|SDK|Path|computer|Plugin|Visual|code with mosh|introduction to python|learn python|learn python programming|mosh hamedani|programming with mosh|python 2020|python 3|python basics|python course|python crash course|python for beginners|python from scratch|python programming|python tutorial|python tutorial for beginners|web development|Android studio|Build App|Visual studio|Visual Code","Lifestyle (parent topic)|Knowledge|Technology"
109,UCnTpHo9V2UObCy-vXTmlrxg,"Programing in minutes","C++ is a high-performance programming language that is widely used in the development of applications, operating systems, and computer games. This channel is a place where individuals can learn about and discuss the use of C++ for various projects. It may feature tutorials, code examples, and discussions about best practices for using C++. It may also include news and updates about the latest developments in the C++ programming language. Whether you are a beginner or an experienced programmer, a C++ programming channel can provide valuable insights and resources for improving your skills and knowledge of this versatile and powerful language. Subscribe us to get updated ",2021-01-31T06:26:26.630454Z,,PK,4704,96,17,https://yt3.ggpht.com/mpqCMwHlFSluO1Yx2hUgCC-Xd3Ih-RvUSw-bG6hCgfD6iRz-tGpLwfG-DUhekP2Z4JoS3A8OPg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
110,UCSxZnVqnm1AjYFzroczeCqQ,"C++ Better Explained","The official channel of C++ Better Explained, created by Sahil Bora. This channel is officially retired from new uploads. Thank you for being part of the journey. ",2015-02-27T01:29:34Z,,AU,93096,1290,70,https://yt3.ggpht.com/a6ymQAszpuxnk1k_UBCvwY91qOyrPh87epzEWn5VuRKFp8h6r38sDYNyz1CcOLlh5nSDqAGQldM=s800-c-k-c0x00ffffff-no-rj,"Programming|Python|coding|C++|scope|Alignment|Trivial|Namespace|Machine Learning|C++ better explained|data type|storage classes|function overload|C++ lecture|c++ tutorial|C++ type system|Translation units and linkage|Program termination|Lvalues and rvalues|Temporary objects|standard layout|POD types|learn C++|C++ objective|C++ language|c++ tutorial|c++ programming|learn c++|c++ tutorial for beginners|c++ programming tutorial|Function Overloading","Lifestyle (parent topic)|Knowledge|Technology"
111,UCHljizz9F5vLrUriosQ1FEQ,quantumstack,"🚀 Welcome to the channel where code meets chaos. If you want to learn programming without falling asleep, understand cybersecurity without corporate fluff, and stay updated on tech news that actually matters, you’re in the right place. 💻 What you’ll find here: Programming tutorials (C++, Python, systems & low-level concepts explained simply) Tech news broken down so it actually makes sense Mistakes, myths, and “why nobody told you this sooner” moments Occasionally unhinged explanations to make things stick 🧠⚡ 🔐 Whether you’re: A beginner trying to understand how computers really work A student aiming for IT, software, or cybersecurity Someone who likes tech but hates boring explanations …this channel is built for curious minds and future engineers. 📌 No fake guru energy. 📌 No overcomplicated nonsense. 📌 Just real skills, real knowledge, and real explanations. Subscribe if you want to outthink systems, not just use them 🔥 ",2025-11-13T22:30:22.687603Z,,,383,13,13,https://yt3.ggpht.com/dpnX7CvvhLBhkGwoBIHwDMrUMl1gcJjSBwEVvj_JY_iuepNBrQbGhDeIAoImpLfrJEw13ko0Ew=s800-c-k-c0x00ffffff-no-rj,,"Gaming (parent topic)|Knowledge|Technology|Lifestyle (parent topic)"
112,UCX5htCyrqvYy_1D7Axak4Ow,SJ,"Main objectives of the Channel are; 1. To share those videos which are created for demonstrating basic concepts of C/C++ language, Object Oriented Programming and other programming languages. 2. in these videos, we use simple and short programs to demonstrate and explain the concepts. 3. Every topic is covered using a step by step approach.",2008-11-22T04:43:39Z,,PK,2912,123,8,https://yt3.ggpht.com/ytc/AIdro_k2tp3v4pfFv_mebyYHHQ1q1LVIeIuOhdwD0IbMDKfj6w=s800-c-k-c0x00ffffff-no-rj,"Templates|Polymorphism|C++|Example|Programming|IT|Computers|Coding|Object Oriented Programming|Class templates|Vitual Functions|C language|Computer Programing|Computer Science","Technology|Knowledge|Lifestyle (parent topic)"
113,UCIxk4J6nZYkq_DADNBmKAtw,ZeroToPi,"🔥 Zerotopi | Decode. Disrupt. Dominate. Welcome to Zerotopi — the digital realm where code, chaos, and creativity collide. 🎮 What We Do: We create mind-bending coding challenges, dive deep into ethical hacking tutorials, explore tech facts, and build futuristic games and software. If you're a developer, a cyber enthusiast, or just someone who loves tech with a dark twist — you're in the right place. 🧠 Expect Content Like: Tricky coding quizzes & puzzles Ethical hacking guides (100% legal & educational) Tech breakdowns & programming concepts Original game/app creation ⚡ Why Subscribe? We don’t just teach tech — we make it thrilling. With dark aesthetics, powerful visuals, and challenges that spark your brain, Zerotopi turns learning into a digital adventure. 📅 New videos every day/week. 🚀 Join the movement. Become a digital warrior. ",2025-07-14T08:19:16.279917Z,,,4901,9,9,https://yt3.ggpht.com/fL13EQV4bWv80_L_e-vsLK8N7oGfOT5W_vATB-jp-TbkOznWJmFQ3YpUBwcwH6R4Gcr9xgvvNA=s800-c-k-c0x00ffffff-no-rj,"ZeroToPi|ZeroToPie|ZeroToP|ZeroToPy|0ToPi|ZeroToπ|ZeroToPii|ZeroToPiio|ZeroTopi|Zero2Pi|Zero2Pie|ZeroPi|Zero2Pii|ZerroToPi|ZeroToP1|ZeroToPii|Zero To Pi|Zero 2 Pi|ZeroToPie channel|ZeroToPi tutorials|Zero To Pi math|Zero To Pi programming|ZeroToPii channel|Learn math from zero to pi|Pi number explained|Math channel|Math tutorials|Programming tutorials|Coding from zero|Programming math|Pi in programming|Trigonometry basics|Math for beginners","Lifestyle (parent topic)|Knowledge|Technology"
114,UCHotSmWh4QMw_Z9rLzQ-w7A,"Prof. Éverton Santi","Bem-vindos! Neste canal postarei vídeos relacionados às disciplinas que ministro, especialmente da Escola de Ciências e Tecnologia da Universidade Federal do Rio Grande do Norte. Para qualquer demanda entre em contato comigo no email esanti.prof@gmail.com",2020-08-19T11:05:34.536454Z,,BR,59434,429,53,https://yt3.ggpht.com/B1mU-jyv4sqyExjpBlz51ELpCLQkpTntzmNBr9U8kDoqL8U1sGPPy1DwNzHtQRrF5P99ridT=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
115,UCGWFwz2yEvBc4t9FjXpcM7w,"t funcoding","Hi guys! I am making videos on programming and data science . If these videos are helpful for you then subscribe my channel. Thanks in advance. ",2022-01-01T11:21:56.26034Z,,IN,181996,320,63,https://yt3.ggpht.com/mtjglfAIpVdvFhRfPvEVh3DVaF2WsAK1EX3d4ovtDXDA19jnpffI64Xq48QjLYr_e1OiOdVaPA=s800-c-k-c0x00ffffff-no-rj,"oops|cpp tutorial hindi|c++ programming tutorial|vs code with c++|learn C++ with projects|programming for beginners|learn coding|how to learn to code|programming language|python programming|learn to code|programming languages|top programming languages|best programming language|how to learn programming for beginners|java programming|cplus programming|programming channel|coding for beginners|coding in cplus|object oriented programming|programming languages","Lifestyle (parent topic)|Knowledge|Technology"
116,UCzc023H3k4nN6ShXQaiyD2A,"Make Game in C",,2015-08-08T16:46:57Z,,,4852,28,10,https://yt3.ggpht.com/ytc/AIdro_kLwbZ0GtwaELLQ3VP4fkroYRTFwTKx8AtQ7H9UDnwVR1Q=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
117,UCnU9l3D7cZ_r0mvloWRC_0w,NR_AceCoding,"Data Structure, Algorithms, and Competitive Programming is the most powerful tool to get into any top Techies. We are NR_AceCoding, a programming training company that aims to train students and provide them a commendable proficiency in Programming by introducing a well-designed course containing every possible basic data structure to advance data structures including important algorithms beginning from the Programming language C++. Different courses are designed in such a manner that no student feels aloof in the world of programming, courses are divided according to the level of students, it includes live classes, Interview preparation, doubt sessions. Our main goal is not just to teach you data structures and algorithms but also to build the problem-solving skill inside you so that you can Ace at Coding. If you have written anywhere between 0 to millions of lines of code but want to get better then you are most welcome in NR_AceCoding.",2021-08-31T18:09:27.488158Z,,IN,16233,547,16,https://yt3.ggpht.com/QoNFRvt03Hpsd8a_8JolDIDPJ-OAje8AL9k56TtnP_HqgtLJkGOzApjg-c2iVxjcnASAoH_DrQ=s800-c-k-c0x00ffffff-no-rj,"Education|Algorithms|arrays|Engineering|HashMap|Set|Data Structures|Data Structure and Algorithms|Linked list|Binary Trees|Binary Search Trees","Lifestyle (parent topic)|Knowledge|Technology"
118,UC1wJF849Jet-QoSyk-37hSw,"Learn C++ and C/C++ Compiler",,2025-04-03T07:23:34.29571Z,,,0,0,0,https://yt3.ggpht.com/ytc/AIdro_m0TWGDJ1pPXYKd1OWZSHyNjjQEhHTuPiVpVP_rKDXXx93mplIIvtbIMrbtzIhsrc4YVA=s800-c-k-c0x00ffffff-no-rj,,
119,UCmx1t5ZJn1OR4QfZK7d8OKA,"Ashish Kumar Pandey",,2011-07-25T12:07:22Z,,,9280,238,11,https://yt3.ggpht.com/ytc/AIdro_mcCNzXQbjYDsds_Rgtmv96KCAqcCAjfkrGnOC1P-VwtDvO=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
120,UCLwxqv5JdMtGMFQlurpiunQ,"Bernard Dumenu",,2025-08-16T12:34:16.478385Z,,,1126,11,27,https://yt3.ggpht.com/wdpW1qLWzUNgJ_JCwnzpqEbd2F2rROegQJiZHVVJ39a-tMpHIm8gAPLGMJYnbEL486vkKR7aBQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
121,UC1dkO571jGLzSJcsOE-ESZg,"Code Blacksmith","Programming is a craft. Be the artisan. Practical lessons, tutorials and how-to's for your programming needs.",2016-02-29T16:24:02Z,,PL,233472,3360,44,https://yt3.ggpht.com/ytc/AIdro_lIus6nHNSjOq7kgTX_xfdz6-khTyf-UJo56hEG5QMt3A=s800-c-k-c0x00ffffff-no-rj,"c++|programming|tutorial|lesson|java|template|class|ood|oop|tdd|object|rust|how to","Technology|Knowledge|Lifestyle (parent topic)"
122,UC2m1d3D_qUCFGOUTmpz11MQ,"MyLegacy in Programming (Eman)",,2023-08-28T15:04:30.03506Z,,EG,22651,396,67,https://yt3.ggpht.com/HRzaGZhRx3GZMNGoeuI257xqbePx8jai-rVrbRLhvdXHk1Sva-TxzvhqCf_1wckzIFrxVNSAqK8=s800-c-k-c0x00ffffff-no-rj,"c++|oop|classes|pointers|functions|composition|aggregation|association|inheritance|templates|object-oriented programming|dynamic allocation|operator overloading|exception handling","Lifestyle (parent topic)|Knowledge|Technology"
123,UC8eRye9Lo1lspq19HTb9cnQ,"Freshers Coding"," Freshers Coding is a tutorials channel of Computer Programing Language will help you to learn more about coding including C, C++, C#, PHP, JAVA, Python, MySQL and much more for freshers or beginners in Hindi & English . How to start coding and learn coding and become a computer programmer for beginners. Published By :- freshers coding team & management E mail : fresherscoding@gmail.com #fresherscoding #freshers #coding C programming tutorial C programming tutorial for beginners C programming tutorial for beginners in hindi C++ programming language C++ programming tutorial C++ programming tutorial for beginners java programming language java programming tutorial java programming tutorial for beginners python programming tutorial python programming tutorial for beginners php programming tutorial php programming tutorial for beginners MySQL Tutorials ",2021-08-08T04:24:40.059101Z,,IN,7064,55,25,https://yt3.ggpht.com/7vU3tHbmdezi3JTEERFRx8UHXfzg43HkL6mN4lT-PoMsnrU68rDyRqq_gBCrc31Dr1VgPfvk=s800-c-k-c0x00ffffff-no-rj,"Freshers|Coding|C|C++|C#|PHP|JAVA|Python|MySQL|while|do-while|array|string|pointer|structure|function|collection|fresherscoding|fresherscoding|anil|anilkumar|Freshers Coding|Expert coding|C programming language|C programming tutorial for beginners|python programming language|python programming tutorial|java programming language|java programming tutorial|java programming tutorial for beginners|php programming tutorial|C++ programming tutorial|freshers coding|anil kumar","Lifestyle (parent topic)|Knowledge|Technology"
124,UCrg3ot2uEjn3jLs4PmeqEAg,"NWCPP - Northwest C++ Users Group","The Northwest C++ Users' Group (NWCPP) is a group of professional developers and hobbyists living and working in the Pacific Northwest who meet monthly to discuss trends, techniques, and technology regarding the C++ language and industry. The group meetings and resources are free, and anyone and everyone is welcome to attend. We are interested in C++, C, the D language, concurrency, scalability, performance, Boost, software engineering, design patterns, debugging, compilers, tools, functional programming, software architecture, machine architecture, DSLs, embedded software, test-driven development, cross-platform development, distributed programming, and more. More information can be found on our web site at http://www.nwcpp.org",2013-02-22T02:35:50Z,,,180930,1820,118,https://yt3.ggpht.com/ytc/AIdro_nVB7JPTf5vcc4VBPYBBJgqUXAhwaQvBGeYuVKbQwY=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
125,UCV_YCp6YEC74RbgLn3ninag,DrCode;,"Welcome to DrCode's IT Learning Corner, a dedicated hub for tech enthusiasts eager to explore the world of information technology. On this channel, I, DrCode, share my passion and expertise in the C programming language, alongside a diverse range of IT courses. Whether you're a newcomer looking to start your programming journey or an experienced professional seeking to enhance your IT skills, you'll find comprehensive tutorials and insights tailored to your needs. This channel is more than just one-way teaching; it's a collaborative space where you can engage, ask questions, and contribute to a growing community of like-minded learners. Join us on a continuous learning journey where we not only share knowledge but also thrive on mutual growth and exploration in the ever-evolving IT landscape. Subscribe today and become part of our vibrant IT community! Email: drcodech@gmail.com ",2021-09-06T10:21:34.688109Z,en-GB,EG,363752,2330,17,https://yt3.ggpht.com/7Ft8vnKJojhs86vxOpvtV04VhmtcRgunSZZqS4WZoJzBZA6vrV_RBDP7_v80xt2okgqlHx_30Q=s800-c-k-c0x00ffffff-no-rj,"DrCode;|DrCode|C programming tutorial|C++ programming tutorial|Visual Studio Code tutorial|Coding for beginners|C programming basics|C++ programming fundamentals|Visual Studio Code setup|Programming tips and tricks|C++ programming for beginners|Code editor tutorial|Programming projects|Debugging in Visual Studio Code|Visual Studio Code shortcuts|C programming exercises|Visual Studio Code IDE|Error handling in C and C++|dr code|Networking Tutorial|Dr Code","Lifestyle (parent topic)|Knowledge|Technology"
126,UC3CO7JCZVmdnBfs46vBmuMw,blackedout01,"Combining physics and graphics programming",2023-04-12T20:57:50.049074Z,,,373785,17400,10,https://yt3.ggpht.com/yjYFenQI1woxBXp3Na8WnH8BPpW7hl2pEilRiUNj4FP14gQnmS_1E5WauHkUVIoVSQrvmZ8aJg=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Gaming (parent topic)|Knowledge|Technology"
127,UC5--DzboXr7xurkNo5AcVsg,"Chris C",,2006-05-18T02:17:40Z,,,116050,132,19,https://yt3.ggpht.com/ytc/AIdro_lFx_wOY7_agdGEr5mrRAUYzq6qq-iZGzIUrkaqHyt6lg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
128,UCmTwwrHZOvwzTw3GV7kh1dw,"Premium Videos",,2024-03-24T02:44:58.578145Z,,IN,1546,23,49,https://yt3.ggpht.com/bzGyX9qYwOvHqldjd04vCxiAoimLRNDoLZ3eav8KR-LHdnKI7FBaQkxcu3cT8ewIZ2tA2F0h0g=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
129,UCCkoJ73n6ztlK4dzluvjQzQ,cppzurich,,2023-09-27T13:57:36.558044Z,,,25111,478,13,https://yt3.ggpht.com/UFH2rfNt4TElsy67f-at_rT-2JBGAx7IRIgORlBWfkVtKEYmL7yVwEppJjXgQP8RHZ6x2m6zSIM=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
130,UCYDK9gYTemf0lhOF3nCF4dg,"coding Java c c++ python data etc..",,2022-01-23T05:11:54.373367Z,,,62,0,3,https://yt3.ggpht.com/U7qGqkAE1S8PjwRoQFP7skk43eAwJOMuN8bZ6v_8EsCWWUXnkydlSGO8VEQ4B07tknLJjFY8Lw=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)"
131,UCKMkZNVm6NBFuuNB1xnHbHQ,CodeLight,"Welcome to CodeLight, your go-to destination for quick and concise programming lessons! 🚀 At CodeLight, we're on a mission to make programming accessible and enjoyable for everyone, from beginners to aspiring developers. Our videos break down complex concepts into easy-to-follow tutorials, ensuring you build a solid foundation in languages like C/C++, Python, JavaScript, and more. Join our vibrant community, connect with fellow learners, and get the support you need to succeed. Whether you're aiming for a career in tech or just want to expand your skillset, CodeLight has you covered. Stay updated with our latest content by subscribing and hitting the notification bell. Let's code together and unlock a world of opportunities in the digital age! CodeLightFor The Sake Of Coding, Code For Fun 🖥️🌟 ",2023-09-23T10:14:26.322428Z,,,582,4,8,https://yt3.ggpht.com/1d0DGG63vq4FKJHkSccp1FIrQ0eLBBJjW2lVs6ndyugJHw_uNHht4kWuopbgNlmwcfe5Cpqfcg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
132,UCiZ_dqWX_3bfvAiqOgfEDZg,"c++ tutorials","This channel contains c++ tutorials, from basic level to the pro level by Kandarp Patel.",2017-01-19T13:49:45Z,,,8551,43,8,https://yt3.ggpht.com/ytc/AIdro_mRsRlX6qqQ6D1x-OWPsZgqtaxuCwjd221klb9Dm1oYFA=s800-c-k-c0x00ffffff-no-rj,c++|tutorials|with|learning|and|best|tutorial|awesome|videos|explanation|east|to|learn|create|interest|of|ones|in|computer|science|amazing|graphics|electronic|music,"Technology|Knowledge|Lifestyle (parent topic)"
133,UC6acO39qQPoHJR6x-V2L4Wg,"Code with Gulshid ","🎓 Welcome to My Educational Channel! This channel is dedicated to helping learners from Matric to University build strong programming and development skills. 🚀 Whether you’re a beginner or looking to master advanced concepts, I make learning simple, clear, and practical. 💻 What You’ll Learn Here: 1.Programming Languages: C, C++, Python, HTML, CSS, JavaScript, Dart 2.Mobile & Web Development: Complete Flutter Development Course 3.Computer Science Concepts: Data structures, algorithms, OOP, databases & more 📚 My teaching style focuses on hands-on practice with examples, assignments, and projects to build real-world skills for academics, freelancing, and professional careers. 🔥 This channel is for students, beginners, developers, and anyone passionate about technology. 👉 Subscribe now and let’s grow your coding journey together! 🚀 ",2025-08-10T09:36:54.474626Z,,PK,5312,85,167,https://yt3.ggpht.com/iqwbvT2VUZ371Wykjr8Ftji6yg44-1PZk8nIFhgP97p0oSgI4tT7WMFUZwjMDGAApmmD7Q8CeA=s800-c-k-c0x00ffffff-no-rj,"C++|C|Python|Flutter tutorial|Flutter MVVM architecture|Flutter with Provider|Firebase for Flutter|Flutter state management|Flutter full app tutorial|Flutter Firebase authentication|Flutter Firebase storage|Flutter Firebase Cloud Functions|Flutter e-commerce app|Flutter app development for beginners|Flutter projects step by step|Flutter Firebase integration|Mobile app development tutorial|Dart programming tutorial|Learn Flutter from scratch|Flutter 2025 tutorial","Technology|Knowledge|Lifestyle (parent topic)"
134,UCvjOwciTAi9Vw6Km2PAF0gA,"C++ Fever","Hi programmers, I cover each and every program in C++ from the ground to the sky. You might have googled a program and found it difficult which passes through your brain. I try to cover everything easily for the young minds to understand. Thank You ",2021-07-23T20:02:38.179752Z,,,927,4,8,https://yt3.ggpht.com/3Bo8U5xfAzjp3gw8m_VNsP9EsI1OQ02VuaoWVcNqX4jvpdr2-G1cAo5I_C6kk-05RhawivkH=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
135,UCaq0dFhPUDVfkoaWRmAHtNQ,C++WithOmkar,"🚀 Learn C++ the smart way! 💡 Problem-solving, dry runs, flowcharts & logic — made simple. 🎯 No face, just pure code! Subscribe to level up your coding. ",2025-07-23T12:15:53.016245Z,,,888,59,12,https://yt3.ggpht.com/p2KtYKSWfsJ9YUyyKMJMI0lFVi04V3BacLvt_Qn95KTe-5hC-oFJGROnyWhvuFPyO-vX__uG=s800-c-k-c0x00ffffff-no-rj,"cppWithOmkar|C++ programming|C++ tutorials|C++ for beginners|dry run C++|DSA in C++|C++ logic building|learn C++|problem solving|coding without face|flowchart coding|coding channel India|competitive programming|simple C++ explanation|C++ full course|C++ step by step tutorial|C++ crash course|C++ programming language|learn C++ from scratch|C++ explained simply|easy C++ tutorial|C++ programming for students|how to start C++|simple C++ programs","Lifestyle (parent topic)|Knowledge|Technology"
136,UCrbwlD9Tb99ueCcO4uEY5eQ,"Perfect Programmer","we try to provide you the new and amazing c/c++ projects with source code stay connected for more good stuffs.",2016-09-01T08:39:47Z,,,29356,141,13,https://yt3.ggpht.com/ytc/AIdro_mtcXEhRF9yN7LCrM_QVyJ6ZPwi6KiYbLSQFCTPkgLdOA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
137,UCspNjPXCpX1npZXFFvY_E0Q,Skjsjajnanmanajzi,"Welcome to CodeCraftCPlusPlus, your creative hub for exploring the world of C/C++ programming! Embark on a journey with us as we delve into the artistry of coding, unlocking the potential of these powerful languages. From crafting elegant algorithms to sculpting efficient solutions, our channel offers a wealth of tutorials, projects, and insights to inspire your coding endeavors. Whether you're a seasoned coder seeking new challenges or a beginner taking your first steps into the world of programming, CodeCraftCPlusPlus is here to guide and empower you. Join our community of passionate creators and let's embark on this coding adventure together!",2024-02-16T03:51:25.525674Z,,IN,131,1,8,https://yt3.ggpht.com/71EsFvyFTXOEsBQamxhYu4Uf89BchvLm7wdi1wXl_mBi_jhk2umoWhhAnBH2JBYwsFfDyKfVXA=s800-c-k-c0x00ffffff-no-rj,"Beginners|C programming|C++ coding|Learn C|C++ basics|Code tutorials|Programming tips|C examples|C++ examples|Software development|Coding basics|Algorithmic thinking|Opp in c++|Data structures|Code optimization|Debugging techniques|C pointers|C++ classes|File handling|GUI programming|Game development|Networking in c|Best coding practices|Code review tips|C compilers|C++ IDEs|Open-source coding|Code refactoring|Secure coding","Technology|Knowledge|Lifestyle (parent topic)"
138,UCgPyXh3ESa1wfbisenvMfUg,"Xplore Coding","Welcome to my channel Xplore Coding! On this channel, I teach C and C++ programming Step-by-Step. If you want to learn C and C++ programming, consider subscribing. ",2021-07-19T10:30:56.731688Z,,IN,2809,9,8,https://yt3.ggpht.com/mUQlkKEY_zmMvhvU5CdVjv3Ntsrk6E8_rT6w6iiLlcdlds7RvM_XH7RJsCCvgNseRrJBfS3rGg=s800-c-k-c0x00ffffff-no-rj,"c++|programming|coding|beginners|tutorial|visual studio code|shanthi nithy|xplore coding|c++ programming|learn online|how to code for beginners|step by step","Technology|Knowledge|Lifestyle (parent topic)"
139,UCsKe68uN3UBsEkw19h5tYlQ,"Computer Programming Teacher","C is a high-level and general purpose programming language that is ideal for developing firmware or portable applications. Originally intended for writing system software, C was developed at Bell Labs by Dennis Ritchie for the Unix Operating System (OS) in the early 1970s.",2016-09-05T19:54:30Z,,PK,40326,339,30,https://yt3.ggpht.com/ytc/AIdro_kDZSdrS94vjvS2KzojdTHaZuDF13l5eHF2eMcxKlXDyWM=s800-c-k-c0x00ffffff-no-rj,"C++|Programming Language|Top Programmers|Advance computer language|C++ Basic|In urdu|Largest hub of Tutorials|C Sharp|Computer Programming|Computer Programming Teacher","Technology|Knowledge|Lifestyle (parent topic)"
140,UCf-o2lv6drmVc8ExHE059lw,CppMasterMind,"💝گزر جائے گا یہ وقت بھی ذرا صبر تو رکئے✋ 💞جب خوشی نہیں ٹھری تو غم کی کیا اوقات 😎 ...............WELCOME TO MY PROFILE ............. 🔹 cppmastermind | Mastering C++ One Line at a Time 💻 Fueling logic with code and solving problems the C++ way. From pointers to polymorphism, templates to STL — I dive deep into the core of C++ to build clean, fast, and powerful applications. 💡 Focus Areas: • Data Structures & Algorithms • Object-Oriented Programming • Competitive Coding & Optimization • System-Level Programming 🛠️ Writing code that speaks performance. 📚 Sharing tips, projects, and tutorials to help others crack . ..........................THANK YOU GUYS................. ",2025-09-02T07:41:31.26314Z,,PK,19699,53,72,https://yt3.ggpht.com/2rSywYppB41c3_JOSkrsFhUlOmLmj2_2ucGZx319B1k5Rk0xYPcOiWZ-gdmY2I3TOKawnCW6=s800-c-k-c0x00ffffff-no-rj,"Cppmastermind|Learn c++ programming|C++ for beginners|C++ tutorials in urdu|C++ short vedio|Basic to advance c++|Programming with c++|C++ problem solving|How to code in c++|C++ language tutorials|C++ project|C++ patterns program|Daily c++ short|Easy c++ explanation|Urdu coding tutorials|C++ logic building|C++ practice program|Master c++ fast|Learn to code c++|C++ for students","Lifestyle (parent topic)|Knowledge|Technology"
141,UCo2gC3EcC96Zz4sENWvR6qQ,"Cpp Usergroup Dresden","This channel hosts the video recordings of talks held at meetings of the C++ Usergroup Dresden. Content administrator: Andreas Reischuck Bernhardstr. 71 01187 Dresden",2014-12-11T23:59:51Z,,DE,29424,520,43,https://yt3.ggpht.com/ytc/AIdro_mCdAPAKGe_6dKO-DJPJkGhUgJo9AiFp58-qRIAFAvH7g=s800-c-k-c0x00ffffff-no-rj,C++|Programmierung|Usergroup|Dresden,"Technology|Knowledge|Lifestyle (parent topic)"
